story_id,module,role,title,user_story,acceptance_criteria,priority,source
FBG-11,Feedback and Grievance,Employee (User),Confidential handling of my grievance,"As an Employee (User), I want my grievance-related information handled confidentially and shared only with authorized reviewers, so that I can raise sensitive concerns without exposure.","Given I submit a grievance-related entry, when it is stored, then its information is restricted to authorized personnel only.; Given other employees do not have authorization, when they attempt to view my entry, then access is denied.; Given I view my own entry, when I open it, then I can see my submission and its current status.; Given confidentiality applies, when my entry is reviewed, then only authorized reviewers within scope can access its details.",High,FR 6.19.2 (access restricted to authorized personnel); FR 6.19.3 (status tracking)
FBG-12,Feedback and Grievance,Platform Admin,Canonical tenant-scoped data model with status history,"As a Platform Admin, I want feedback and grievance entries persisted in a canonical, tenant-scoped data model that retains full status history, so that records are isolated per tenant and their progression is reconstructable over time.","Given an entry is created, when it is persisted, then it is stored against the owning tenant with tenant-scoped isolation (RLS) so that no cross-tenant read is possible.; Given an entry's status changes over time, when each change is written, then the effective-dated history is retained rather than overwritten, so the full progression can be reconstructed.; Given an entry references a submitter or concerned employee, when it is stored, then the relationship to that person record is preserved with integrity.; Given a query runs for an unauthorized tenant, when access is evaluated at the data layer, then no rows outside the caller's tenant scope are returned.",Medium,"FR 6.19.2, FR 6.19.3 (L1 domain + data: tenant-scoped persistence, status history, integrity)"
FBG-13,Feedback and Grievance,Company Admin,Enable and govern the module per tenant via config,"As a Company Admin, I want the Feedback and Grievance module governed by per-tenant configuration, so that its availability and scope can be turned on or adjusted for my company without code changes.","Given the module supports per-tenant toggling, when I enable it for my company, then employees in that company gain access to submission and tracking, and when disabled the module is not available.; Given configuration is versioned and effective-dated, when I change a module setting, then the change takes effect from its effective date and prior settings remain recorded.; Given only authorized administrators may change configuration, when a non-authorized user attempts a config change, then the change is blocked.; Given the module is scoped to Phase 1, when configuration is applied, then only in-scope feedback and grievance tracking capabilities are exposed.",Low,"FR 6.19.1, FR 6.19.4 (L2 config: per-tenant module toggle, versioned/effective-dated)"
FBG-14,Feedback and Grievance,Company Admin,Configure entry categories and submission form schema,"As a Company Admin, I want to configure the categories and the submission form fields (including custom fields) for feedback and grievance entries, so that captured details match my company's needs without code changes.","Given I hold configuration rights, when I define entry categories/types and the submission field schema, then those definitions are saved as governed, versioned configuration for my tenant.; Given a field is marked mandatory in config, when an employee submits an entry, then that field is enforced as required at submission.; Given I add or change a custom field, when the change is effective-dated, then new submissions use the updated schema while existing entries retain the schema under which they were captured.; Given a non-authorized user attempts to change the schema, when they try, then the change is not permitted.",Low,FR 6.19.1 (L2 config: category and UDF/field schema definitions)
FBG-15,Feedback and Grievance,Company Admin,Configure reviewer routing and access rules,"As a Company Admin, I want to configure which roles review which entries and who may access grievance information, so that role-based review and access restriction are driven by governed configuration rather than hard-coded rules.","Given I hold configuration rights, when I define the reviewer/approver routing for entry types, then that routing is saved as governed configuration the workflow engine will read.; Given I define authorized-personnel access rules, when they are saved, then grievance visibility is limited to the roles named in that configuration.; Given the routing configuration is versioned and effective-dated, when I change it, then future submissions route per the new configuration while prior routing history remains recorded.; Given a non-authorized user attempts to change routing or access rules, when they try, then the change is blocked.",Medium,"FR 6.19.1, FR 6.19.2 (L2 config: approver graph and access rules)"
FBG-16,Feedback and Grievance,Company Admin,Workflow engine routes entries per configured graph,"As a Company Admin, I want the shared workflow engine to route each submitted entry to reviewers according to the configured approver graph, so that role-based review is executed consistently by the engine.","Given a reviewer routing graph is configured for a tenant, when an entry is submitted, then the workflow engine evaluates that configuration and assigns the entry to the authorized reviewer role(s).; Given a reviewer acts on an entry, when the engine advances the workflow, then the entry transitions to the next configured review state.; Given routing configuration differs between tenants, when entries are submitted, then each tenant's entries are routed per its own configuration without cross-tenant leakage.; Given no matching reviewer is configured, when the engine evaluates routing, then the entry is held/flagged rather than routed to an unauthorized party.",High,FR 6.19.1 (L3 engine: workflow/approval executes configured routing)
FBG-17,Feedback and Grievance,Employee (User),Templated notifications on submission and status change,"As an Employee (User), I want the notification engine to send templated notifications when my entry is submitted and when its status changes, so that I and the reviewers stay informed without manual updates.","Given I submit an entry, when it is recorded, then the notification engine issues a submission acknowledgement using the configured template.; Given an authorized reviewer changes an entry's status, when the change is saved, then the notification engine notifies the submitter (and relevant reviewers) using the configured status-change template.; Given a notification is sent, when it is generated, then it respects confidentiality and reveals grievance details only to authorized recipients.; Given notification templates are governed configuration, when a template is updated, then subsequent notifications use the updated template.",Medium,FR 6.19.3 (L3 engine: notification/template on status change)
FBG-18,Feedback and Grievance,Employee (User),Dynamic submission form rendered from configured schema,"As an Employee (User), I want the submission form to be rendered dynamically from the configured field schema, so that I only see the categories and fields my company has defined.","Given a submission field schema is configured for my tenant, when I open the submission form, then the forms engine renders the fields and categories from that configuration.; Given a field is configured as mandatory, when I attempt to submit without it, then the forms engine enforces the requirement and blocks submission.; Given the schema is updated by an administrator, when I next open the form, then the rendered form reflects the updated schema without any code change.; Given a field has configured validation, when I enter an invalid value, then the forms engine surfaces the validation error before submission.",Medium,FR 6.19.1 (L3 engine: forms/dynamic-fields renders configured schema)
FBG-19,Feedback and Grievance,Company Admin,Reviewer worklist with search and filtering,"As a Company Admin, I want a metadata-driven worklist screen to search, filter, and open the feedback and grievance entries assigned to me, so that I can efficiently manage my review queue.","Given entries are routed to me for review, when I open the module, then I see a worklist grid of entries within my authorization scope.; Given the worklist has many entries, when I search or filter by attributes such as status or category, then the grid updates to show matching entries only.; Given I select an entry from the worklist, when I open it, then its detail view is displayed with the actions permitted for my role.; Given an entry is outside my authorization scope, when the worklist is rendered, then it is not shown to me.",Medium,"FR 6.19.1, FR 6.19.2, FR 6.19.3 (L4 presentation: worklist grid, search/navigation)"
FBG-20,Feedback and Grievance,Employee (User),Submit an anonymous feedback or grievance,"As an Employee (User), I want to submit a feedback or grievance entry anonymously, so that I can raise sensitive concerns without my identity being disclosed.","Given anonymous feedback/grievance is enabled for my company, when I create an entry, then I can choose to submit it anonymously.; Given I submit anonymously, when the entry is recorded, then my identity is withheld from receivers and reviewers while the concern is still captured and routed.; Given anonymous support is disabled, when I create an entry, then the anonymous option is not offered and entries carry my identity.; Given I submitted anonymously, when I revisit the module, then I can still track the entry's status through an anonymous reference without exposing my identity.",High,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Do you support Anonymous Feedback / Grievance?)
FBG-21,Feedback and Grievance,Company Admin,Enable and govern anonymous feedback support,"As a Company Admin, I want to turn anonymous feedback/grievance support on or off, so that anonymous submissions are only accepted when my company chooses to allow them.","Given I am on the receiver configuration screen, when I set ""Do you support Anonymous Feedback / Grievance?"" to Yes, then the anonymous submission option and anonymous receiver settings become applicable.; Given I set anonymous support to No, when employees create entries, then the anonymous option is not available.; Given the setting is governed configuration, when I change it and save, then the new setting takes effect for subsequent submissions.; Given a non-authorized user attempts to change the anonymous setting, when they try, then the change is blocked.",High,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Do you support Anonymous Feedback / Grievance?)
FBG-22,Feedback and Grievance,Company Admin,Configure separate receiver roles for anonymous and non-anonymous entries,"As a Company Admin, I want to assign different receiver roles for anonymous versus non-anonymous feedback/grievance, so that each submission type routes to the appropriate recipients.","Given anonymous support is enabled, when I configure receivers, then I can assign one set of applicable roles as Non-Anonymous receivers and a separate set as Anonymous receivers.; Given an anonymous entry is submitted, when it is routed, then it goes only to the configured anonymous receiver roles.; Given a non-anonymous entry is submitted, when it is routed, then it goes to the configured non-anonymous receiver roles.; Given a non-authorized user attempts to change receiver roles, when they try, then the change is blocked.",High,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Non Anonymous / Anonymous Receiver(s) applicable roles)
FBG-23,Feedback and Grievance,Company Admin,Assign receiver roles via available/selected dual-list picker,"As a Company Admin, I want to move roles between an available list and a selected list, so that I can precisely control which roles are feedback/grievance receivers.","Given the receiver role picker is shown, when I use the move-one and move-all controls, then roles transfer between the available and selected lists accordingly.; Given I have moved roles into the selected list, when I save, then only the selected roles are configured as receivers.; Given I remove a role from the selected list, when I save, then that role no longer receives feedback/grievance entries.; Given a large role catalog exists, when I manage the lists, then I can add or remove individual roles or all roles at once.",Medium,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (role dual-list controls >> > < <<)
FBG-24,Feedback and Grievance,Company Admin,Configure an approver reminder SLA,"As a Company Admin, I want to set how many days after receiving an entry the approver is reminded, so that approvers act on feedback/grievance in a timely manner.","Given I am configuring receivers, when I enter a value for ""Reminder to the approver after"" days, then the approver is reminded that many days after receiving the entry if no action has been taken.; Given the reminder value is saved, when the configured days elapse without approver action, then a reminder is issued to the approver.; Given the approver acts before the SLA elapses, when the days pass, then no redundant reminder is sent.; Given a non-authorized user attempts to change the SLA, when they try, then the change is blocked.",Medium,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Reminder to the approver after N days)
FBG-25,Feedback and Grievance,Company Admin,Configure escalation to the feedback coordinator,"As a Company Admin, I want stalled entries escalated to the feedback/grievance coordinator after a configured number of days of approver inaction, so that unresolved concerns are not left unattended.","Given I am configuring receivers, when I enter a value for ""Reminder to feedback coordinator after"" days, then the coordinator is reminded that many days after the entry is received if the approver has not acted.; Given the approver has not acted within the configured window, when the days elapse, then the entry is escalated to the feedback/grievance coordinator.; Given the approver acts within the window, when the days pass, then no escalation to the coordinator is triggered.; Given the escalation SLA is governed configuration, when I change it and save, then future entries use the updated threshold.",Medium,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Reminder to feedback coordinator after N days if approver has not acted)
FBG-26,Feedback and Grievance,Company Admin,Designate a feedback/grievance coordinator,"As a Company Admin, I want to designate a feedback/grievance coordinator, so that there is an accountable owner for oversight and escalation of stalled entries.","Given the receiver configuration screen, when I assign a Feedback / Grievance Coordinator, then that role is recorded as the escalation and oversight owner.; Given a coordinator is designated, when an entry is escalated, then it is directed to the designated coordinator.; Given no coordinator is designated but escalation is configured, when I attempt to save, then I am prompted to designate a coordinator.; Given the coordinator assignment changes, when I save, then subsequent escalations route to the newly designated coordinator.",Medium,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Feedback / Grievance Coordinator)
FBG-27,Feedback and Grievance,Company Admin,Automated reminder and escalation notifications driven by SLA,"As a Company Admin, I want the system to automatically issue approver reminders and coordinator escalations based on the configured day thresholds, so that timeliness is enforced without manual monitoring.","Given approver and coordinator SLA thresholds are configured, when an entry ages past a threshold without the required action, then the system automatically issues the corresponding reminder or escalation.; Given a reminder is issued, when it is generated, then it identifies the entry and the pending action for the recipient while respecting confidentiality.; Given an anonymous entry triggers a reminder, when it is sent, then the submitter's identity remains withheld.; Given the action is completed, when the entry advances, then further scheduled reminders for that stage are stopped.",Medium,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (approver reminder + coordinator escalation SLAs)
FBG-28,Feedback and Grievance,Company Admin,Manage feedback/grievance email templates,"As a Company Admin, I want to manage the email templates used for feedback/grievance notifications, so that acknowledgements, reminders, and escalations use approved, consistent wording.","Given the feedback/grievance configuration has an Email Templates section, when I open it, then I can view and edit the templates for submission acknowledgement, approver reminder, and coordinator escalation.; Given I edit a template and save, when the corresponding event next occurs, then the notification uses the updated template.; Given templates are governed configuration, when I change one, then the change is recorded and applies to subsequent notifications only.; Given a non-authorized user attempts to edit a template, when they try, then the change is blocked.",Low,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Email Templates tab)
FBG-29,Feedback and Grievance,Company Admin,Progress feedback/grievance setup as a guided multi-step configuration,"As a Company Admin, I want to configure the module through a guided Setup then Receivers then Email Templates flow with Save and Save & Next, so that I can complete the setup in the correct order without missing steps.","Given I am on the Setup step, when I enable the module and click Save & Next, then the setting is saved and I advance to the Feedback / Grievance Receivers step.; Given I am on the Receivers step, when I complete receiver and SLA settings and click Save & Next, then I advance to the Email Templates step.; Given I click Save on any step, when the save succeeds, then my changes on that step persist without advancing.; Given I click Cancel, when I confirm, then my unsaved changes on the current step are discarded.",Low,Kensium: Feedback - Grievance > Setup and Feedback / Grievance Receivers (Save / Save & Next multi-step flow)
FBG-30,Feedback and Grievance,Employee (User),Anonymous submitter identity withheld from receivers,"As an Employee (User) submitting anonymously, I want my identity concealed from receivers and reviewers, so that I am protected from retaliation while my concern is still actioned.","Given I submit an anonymous entry, when a receiver or reviewer opens it, then the entry content is visible but my identity is not disclosed.; Given the entry is escalated to the coordinator, when they view it, then it remains anonymized.; Given notifications are sent for an anonymous entry, when they are generated, then they omit any identifying details of the submitter.; Given I track my anonymous entry, when I open it, then I can see its status without my identity being exposed to others.",High,Kensium: Feedback - Grievance > Feedback / Grievance Receivers (Anonymous Feedback / Grievance receivers)
