story_id,module,role,title,user_story,acceptance_criteria,priority,source
RSEC-14,Roles and Security,Company Admin,Authorizing which support users may impersonate,"As a Company Admin, I want to control which support users are authorized to impersonate users in my company, so that login-as-user is limited to trusted personnel and remains fully accountable.","Given impersonation is restricted to authorized support users, when I grant impersonation authorization, then only the designated support users can invoke ""login as user"" for my company; Given a support user without authorization, when they attempt impersonation in my company, then the action is denied; Given I revoke a support user's impersonation authorization, when they next attempt to impersonate, then access is denied; Given any impersonation of my company's users, when it occurs, then it is fully audit-logged and available for my review.",Medium,"FR 6.12.4 (impersonation for authorized support users, with full audit logging)"
RSEC-15,Roles and Security,Platform Admin,Effective-dated role assignments with full history,"As a Platform Admin, I want role assignments stored as effective-dated, bitemporal records with full history, so that I can see who held which role at any point in time and reconstruct past access decisions.","Given I assign a role to a user, when I save it, then the assignment is persisted with an effective-from (and optional effective-to) date rather than overwriting prior assignments; Given a role assignment is changed or revoked, when the change is committed, then the prior assignment is retained as history and never physically deleted; Given an audit or investigation, when I query role assignments as-of a past date, then the system returns the exact roles and scopes that were effective for that user at that moment; Given a scheduled future role change, when its effective date is reached, then it becomes active automatically without a prior version being lost.",High,"FR 6.12.1, FR 6.12.2 (L1 domain/data: effective-dated, bitemporal role-assignment records with history)"
RSEC-16,Roles and Security,Platform Admin,Tenant-scoped row-level security enforced at the persistence layer,"As a Platform Admin, I want company, group, department, and workforce-type scope enforced by row-level security at the data layer, so that no query or API path can return records outside a user's authorized scope even if a screen or service is bypassed.","Given a user's effective scope, when any query executes against tenant data, then row-level security filters restrict the result set to records within that scope before rows leave the datastore; Given a request that omits or forges scope filters at the application layer, when it reaches persistence, then RLS still denies rows outside the caller's authorized company, group, department, and workforce type; Given cross-company data, when a user of one company issues a read or write, then rows belonging to other companies are never returned or modified; Given a change to a user's scope, when the next query runs, then the RLS predicate reflects the updated scope immediately.",High,"FR 6.12.2 (L1 domain/data: tenant-scoped storage / row-level security enforcing scope at persistence)"
RSEC-17,Roles and Security,Platform Admin,Immutable append-only audit store for security events,"As a Platform Admin, I want impersonation, context switches, delegations, and role changes written to an immutable append-only audit store, so that the security trail is tamper-evident and reliable for compliance.","Given a security-relevant event (impersonation start/end, context switch, delegation grant/revoke, role change), when it occurs, then a record is appended to the audit store with actor, target, timestamp, source and target company, and action detail; Given an audit record has been written, when any user (including admins and the impersonating user) attempts to edit or delete it, then the operation is rejected and the store remains append-only; Given the audit store, when records are retained, then each entry is stored with integrity so tampering can be detected; Given a compliance review, when the audit store is queried, then a complete chronological history of security events is available.",High,"FR 6.12.4, FR 6.12.6 (L1 domain/data: immutable audit persistence for impersonation and context switching)"
RSEC-18,Roles and Security,Platform Admin,Roles and permissions maintained as versioned governed config,"As a Platform Admin, I want roles and their permission sets defined as versioned, effective-dated governed configuration, so that access policy can be changed without code and prior policy versions remain auditable.","Given the role catalog is governed config, when I create or edit a role's permission set, then the change is saved as a new versioned, effective-dated configuration entry rather than a code change; Given a permission set is updated, when the change is published, then the access-control engine reads the new version at its effective date and enforces it without a deployment; Given a prior version of a role's permissions, when I inspect configuration history, then I can see what permissions the role granted at any past date and who changed it; Given a governed-config change, when it is saved, then it is scoped to the correct hierarchy level and does not affect roles outside that scope.",High,FR 6.12.1 (L2 config/metadata: role and permission definitions as versioned governed config)
RSEC-19,Roles and Security,Group Company Admin,Security scope rules maintained as governed configuration,"As a Group Company Admin, I want the security scope rules (by company, group, department, and workforce type) maintained as governed, versioned configuration, so that access boundaries can be tuned per tenant without engineering changes.","Given scope rules are governed config, when I define a rule combining company, group, department, or workforce-type dimensions, then it is stored as versioned configuration the access engine reads at evaluation time; Given I change a scope rule, when I publish it, then the new rule takes effect at its effective date and prior versions are retained for audit; Given a scope rule I create, when it is saved, then it can only govern companies within my group and cannot widen access beyond my authority; Given multiple scope rules, when they are configured, then the engine applies them as decision criteria without any code change.",High,"FR 6.12.2 (L2 config/metadata: scope rules by company, group, department, workforce type as governed config)"
RSEC-20,Roles and Security,Employee (User),Access-control engine evaluates RBAC and scope on every request,"As an Employee (User), I want the shared rules engine to evaluate my role permissions and scope on every function and data request, so that access decisions are consistent, immediate, and enforced everywhere.","Given I make any request, when the access-control engine evaluates it, then it checks my role's function permission and my data scope (company, group, department, workforce type) together before allowing the action; Given my role or scope permits the request, when evaluation completes, then the action proceeds and only in-scope records are returned; Given my role or scope does not permit the request, when evaluation completes, then the action is denied consistently regardless of entry point (UI, API, or background); Given my role, delegation, or scope changes, when I make the next request, then the engine evaluates against the updated policy with no stale permissions applied.",High,"FR 6.12.1, FR 6.12.2 (L3 engine: rules/decision engine evaluating RBAC + scope per request)"
RSEC-21,Roles and Security,Employee (User),Approval workflow engine routes work to an active delegate,"As an Employee (User), I want the workflow/approval engine to route my pending approvals to my delegate while a delegation is active, so that approvals continue and stay attributable during my absence.","Given an active delegation, when a task or approval that would be routed to me arises, then the workflow engine routes it to my delegate for action; Given the delegate acts on a routed approval, when the engine records the decision, then it captures both me as the original owner and the delegate as the actor; Given the delegation is revoked or expires, when new approvals arise, then the engine routes them back to me and no longer to the delegate; Given the delegate is outside my company, when routing is attempted, then the engine does not route to them because delegation is restricted to the same company.",Medium,FR 6.12.3 (L3 engine: workflow/approval engine routing delegated approvals)
RSEC-22,Roles and Security,Company Admin,Notification engine alerts on sensitive security events,"As a Company Admin, I want the notification engine to alert appropriate parties when sensitive security events occur, so that impersonation and context switches receive timely oversight.","Given a support user begins impersonating a user in my company, when the session starts, then the notification engine sends an alert per the configured template to the designated recipients; Given a company context switch or impersonation event, when it occurs, then the notification is generated from governed templates without code changes; Given notification recipients and templates are configured for security events, when an event fires, then the engine delivers to exactly those recipients within the affected company scope; Given no matching recipient configuration, when a security event occurs, then it is still recorded in the audit store even if no notification is dispatched.",Medium,"FR 6.12.4, FR 6.12.6 (L3 engine: notification/template engine for impersonation and context-switch alerts)"
RSEC-23,Roles and Security,Company Admin,Metadata-driven role administration and permission-aware UI,"As a Company Admin, I want a metadata-driven screen to administer roles and scope and a UI that reflects each user's permissions, so that I can manage access easily and users never see functions they cannot use.","Given the role administration screen, when I open it, then it renders from metadata the roles, permission sets, and scope dimensions I am authorized to manage; Given I create or edit a role or scope rule in the screen, when I save, then the change is written to governed config and validated against my authority before persisting; Given a user's effective permissions, when they load the SPA, then functions, actions, and navigation they are not permitted to use are hidden or disabled rather than merely erroring on click; Given the active company context, when a user views any screen, then the interface clearly indicates the current company and reflects only in-scope data and actions.",Medium,"FR 6.12.1, FR 6.12.6 (L4 presentation: metadata-driven role admin screen and permission-aware SPA)"
RSEC-24,Roles and Security,Company Admin,Password expiry / rotation interval policy,"As a Company Admin, I want to set the number of days after which a password expires, so that users are forced to rotate their credentials periodically.","Given the password policy screen, when I enter a value for the number of days for a password to expire and save, then passwords older than that interval are treated as expired; Given a password has reached its expiry age, when the user next signs in, then they are required to set a new password before access is granted; Given the expiry interval is changed, when the new value is saved, then it applies going forward to that company's users only; Given no expiry value is configured, when a user signs in, then passwords are not force-expired by age.",Medium,Kensium: Security > Password Policy
RSEC-25,Roles and Security,Company Admin,Account lockout after repeated failed sign-in attempts,"As a Company Admin, I want to configure the maximum number of wrong password attempts before an account locks, so that accounts are protected from brute-force and repeated failed logins.","Given the password policy screen, when I set the maximum number of wrong password attempts and save, then an account is locked once that threshold of consecutive failures is crossed; Given a locked account, when the user attempts to sign in, then access is denied until the account is reactivated; Given a successful sign-in before the threshold is reached, when it occurs, then the failed-attempt counter resets to zero; Given the threshold is company-scoped, when set, then it applies only to that company's users.",High,Kensium: Security > Password Policy
RSEC-26,Roles and Security,Company Admin,Automatic reactivation of a locked account after a cooldown,"As a Company Admin, I want to define how many hours until a locked account is automatically reactivated, so that users regain access after a cooldown without manual admin intervention.","Given an account has been locked by exceeding the failed-attempt threshold, when I set the number of hours after which the account is made active again, then the account automatically unlocks once that period elapses; Given the cooldown has not yet elapsed, when the user tries to sign in, then access remains denied; Given the cooldown elapses, when the user signs in with correct credentials, then access is restored; Given the cooldown value is changed, when saved, then it governs subsequent lockouts for that company.",Medium,Kensium: Security > Password Policy
RSEC-27,Roles and Security,Company Admin,Password history to prevent reuse of previous passwords,"As a Company Admin, I want to set how many previous passwords cannot be repeated, so that users cannot cycle back to recently used credentials.","Given the password policy screen, when I set the maximum number of previous passwords that cannot be repeated and save, then that many most-recent passwords are retained and rejected on change; Given a user changes their password, when the new value matches one within the retained history window, then the change is rejected with a policy message; Given the history depth is increased or decreased, when saved, then future password changes are validated against the updated window; Given a value of zero, when a user changes their password, then no history restriction is applied.",Medium,Kensium: Security > Password Policy
RSEC-28,Roles and Security,Company Admin,Minimum and maximum password length enforcement,"As a Company Admin, I want to enforce minimum and maximum password length, so that passwords meet the company's length standards.","Given the password policy screen, when I set a minimum and maximum length and save, then new passwords must fall within that inclusive range; Given a user enters a password shorter than the minimum or longer than the maximum, when they submit, then the password is rejected with a length message; Given the length bounds are updated, when saved, then subsequent password changes are validated against the new bounds; Given the bounds are company-scoped, when configured, then they apply only to that company's users.",High,Kensium: Security > Password Policy
RSEC-29,Roles and Security,Company Admin,Password complexity by required character categories,"As a Company Admin, I want to require character categories such as upper case, lower case, numbers, and special characters, so that passwords are sufficiently strong.","Given the password criteria section, when I enable the required character categories and save, then new passwords must include each enabled category; Given a user sets a password missing a required category, when they submit, then the password is rejected and the missing requirement is indicated; Given the complexity requirements are changed, when saved, then future password changes are validated against the updated rule set; Given all complexity toggles are off, when a user sets a password, then only length and history rules are applied.",High,Kensium: Security > Password Policy
RSEC-30,Roles and Security,Company Admin,Enable Active Directory integration for authentication,"As a Company Admin, I want to enable or disable Active Directory integration, so that employee authentication can be tied to our corporate directory instead of local credentials.","Given the Manage Active Directory screen, when I set enable Active Directory integration to Yes and save, then in-scope employees authenticate against the corporate directory; Given AD integration is enabled, when an in-scope user signs in, then their credentials are validated through the directory rather than the local password store; Given AD integration is disabled, when a user signs in, then local credential and password-policy rules apply; Given the setting is company-scoped, when changed, then it affects only that company's authentication.",High,Kensium: Security > Manage Active Directory
RSEC-31,Roles and Security,Company Admin,"Scope Active Directory integration by class, location, and department","As a Company Admin, I want to scope AD integration by applicable employee classes, locations, and departments, so that only the intended population is governed by the directory policy.","Given the Manage Active Directory screen, when I select applicable employee classes such as Permanent or Contract, then only those classes are governed by AD authentication; Given the same screen, when I select applicable locations and departments, then the AD policy targets only employees within those locations and departments; Given an employee outside every selected class, location, and department, when they sign in, then AD integration does not apply to them; Given the scope selections are changed, when saved, then the governed population updates accordingly.",Medium,Kensium: Security > Manage Active Directory
RSEC-32,Roles and Security,Company Admin,Designate mandatory Active Directory positions,"As a Company Admin, I want to move positions between available and selected lists and mark certain positions as mandatory for Active Directory, so that critical roles are enforced to have AD accounts.","Given the Manage Active Directory screen, when I use the shuttle controls to move positions between the available and selected lists, then the selected positions list updates accordingly; Given selected positions, when I mark specific ones as mandatory Active Directory positions, then those positions are recorded as requiring an AD account; Given a mandatory-AD position, when an employee holding it is onboarded without an AD account, then the requirement is flagged; Given the configuration is saved, when I revisit the screen, then the mandatory and applicable position selections persist.",Medium,Kensium: Security > Manage Active Directory
RSEC-33,Roles and Security,Company Admin,Screen-level permission assignment to a role,"As a Company Admin, I want to select a role and grant it access to specific screens, so that users holding that role can reach only the intended screens.","Given the Assign Roles screen, when I select a role, check the required screens, and save, then those screen permissions are stored for the role; Given a user holding that role, when they navigate the application, then only the screens granted to their role are accessible; Given a screen not granted to the role, when a user attempts to open it, then access is denied; Given I save and continue to the next role, when I do so, then the current assignment persists and the screen readies the next role.",High,Kensium: Organization > Assign Roles
RSEC-34,Roles and Security,Company Admin,Filter screens by module when assigning role permissions,"As a Company Admin, I want to filter the available screens by module while assigning role permissions, so that I can efficiently locate and grant the correct screens across modules.","Given the Assign Roles screen, when I select a module, then the screens list is scoped to that module's screens; Given a role, when I pick screens from several modules such as Recruitment, Payroll Configuration, and Leave Management and save, then the role is granted access to all selected module screens; Given a module filter is applied, when I clear or change it, then the screens list updates to the newly selected module; Given screens are granted across modules, when the role is evaluated, then permissions from all selected modules are combined for the user.",Medium,Kensium: Organization > Assign Roles
RSEC-35,Roles and Security,Company Admin,Role catalog management with admin flag and search,"As a Company Admin, I want to add, edit, and search roles and designate whether each is an admin role, so that the role catalog stays accurate and administrative access is granted deliberately.","Given the Role screen, when I add a new role with a name, description, and admin flag, then the role is saved and listed; Given a role marked as an admin role, when it is assigned to a user, then that user receives administrative access appropriate to the role; Given existing roles, when I search by role name, then only matching roles are listed and a reset restores the full list; Given a listed role, when I edit its name, description, or admin flag, then the updated role is saved and reflected in the list.",Medium,Kensium: Organization > Role
RSEC-36,Roles and Security,Company Admin,Project role catalog mapped to applicable project types,"As a Company Admin, I want to maintain a catalog of project roles mapped to applicable project types with associated evaluation questions, so that resources can be assigned appropriate roles on projects.","Given the Project Roles screen, when I add a new project role with its applicable project types and save, then the project role is saved and listed; Given a listed project role, when I edit its applicable project types, then the role-to-project-type mapping is updated; Given a project role, when I view its associated questions, then the evaluation criteria for that role are displayed; Given project roles exist, when I search by project role name, then only matching roles are listed and a reset restores the full list.",Low,Kensium: Organization > Project Roles
RSEC-37,Roles and Security,Platform Admin,Enable and schedule background security and processing jobs,"As a Platform Admin, I want to enable or disable scheduled background jobs and apply changes safely, so that automated HR processes such as attendance, leave-credit, confirmation, and integration jobs run as required.","Given the Schedule Job screen, when I toggle a job such as the attendance, leave-credit, or confirmation job and save, then the job's schedule setting is stored; Given the Acumatica integration job, when I choose to schedule it and save, then the integration job scheduling is applied; Given I have changed job schedules, when I reset IIS from the screen, then the application recycles so the scheduling changes take effect; Given reminder and utilization jobs such as timesheet reminder and document reminder, when I enable them and save, then those reminder jobs are scheduled.",Medium,Kensium: Organization > Schedule Job
RSEC-38,Roles and Security,Company Admin,Configure notification recipients for scheduled jobs,"As a Company Admin, I want to specify which employees and roles are notified for a scheduled job, so that the right people are alerted about job outcomes.","Given I am configuring a scheduled job, when I select an employee or a role and add it to the notification list, then that recipient is added for the job; Given a scheduled job runs, when it completes, then the configured employees and roles receive the job-outcome notification; Given a recipient is removed from the list, when the job next runs, then that recipient no longer receives the notification; Given recipients are configured by role, when membership of that role changes, then the current role members receive the notification.",Medium,Kensium: Organization > Schedule Job
RSEC-39,Roles and Security,Company Admin,Designated support-team contacts by location and module,"As a Company Admin, I want to define support teams with primary and secondary contacts mapped to locations and modules, so that employees know exactly whom to reach for help with each function at their site.","Given the Support Team screen, when I add a new support team with locations, modules, contact type, and contacts and save, then the support team is saved and listed; Given a support team, when I map it to multiple locations and modules, then one team can cover several sites and functions; Given support teams exist, when an employee views the list, then each row shows the locations, modules, contact type, primary contact, and secondary contact; Given an employee's location and module, when they seek support, then the corresponding primary and secondary contacts are identifiable.",Low,Kensium: Organization > Support Team
