story_id,module,role,title,user_story,acceptance_criteria,priority,source
LOC-11,Locations,Platform Admin,Persist locations under tenant-scoped storage with row-level isolation,"As a Platform Admin, I want every location record to be persisted in tenant-scoped storage with row-level security keyed to its owning company, so that the company-specific default is enforced at the data layer and cannot be bypassed by the application or API.","Given a location is created, when it is written to storage, then it carries the owning company's tenant scope and is protected by row-level security.; Given a query is issued for locations, when the requesting principal belongs to a company, then only that company's owned locations plus locations explicitly shared to it via a group-company relationship are returned by the data layer.; Given a request from a company with no ownership or configured share, when it queries another company's location by id, then the data layer returns no row regardless of application-layer logic.; Given tenant isolation is in force, when any location read or write occurs, then it is constrained to the tenant scope of the owning company.",High,FR 6.5.2 (L1 data)
LOC-12,Locations,Platform Admin,Maintain referential integrity between shared references and their owned location,"As a Platform Admin, I want a shared location to be modeled as a single owned record referenced by other companies, with referential integrity and effective-dated history maintained, so that shared references always resolve to a valid owned source and every change is historically reconstructable.","Given a location is shared, when a referencing company holds it, then the data model stores one owned record and separate reference links, not duplicated location records.; Given a reference link exists, when the owned location is present, then the reference resolves to exactly that owned record via a foreign-key relationship.; Given the owning company modifies the location, when the change is committed, then referencing companies resolve to the same updated owned record with no divergence.; Given a location or its sharing changes over time, when I inspect its history, then the effective-dated record shows what the value was at any point in time.; Given an attempt to reference a non-existent or unshared owned location, when the reference is written, then integrity constraints reject it.",High,"FR 6.5.4 (L1 data), FR 6.5.1"
LOC-13,Locations,Group Company Admin,"Manage location sharing as governed, versioned configuration","As a Group Company Admin, I want location-sharing relationships to be stored as governed, versioned, effective-dated configuration that the platform reads at runtime, so that who-shares-what-with-whom can be changed without code and every version is retained.","Given I enable, change, or revoke a sharing relationship, when I save, then a new configuration version is created and effective-dated rather than overwriting the prior state.; Given the platform evaluates whether a company may reference a location, when it resolves access, then it reads the current governed sharing configuration as of the effective date.; Given a sharing configuration is changed, when I review its history, then prior versions remain retrievable and each version is tied to its audit-trail entry.; Given a sharing change is scheduled with a future effective date, when that date is reached, then the reference availability updates automatically without a code change.",Medium,FR 6.5.4 (L2 config)
LOC-14,Locations,Company Admin,Search and filter the locations grid by jurisdiction and ownership,"As a Company Admin, I want a metadata-driven locations grid where I can search and filter locations by jurisdiction and by owned-versus-referenced status, so that I can quickly find and manage the right site among many.","Given my company has many locations across jurisdictions, when I open the locations grid, then I can filter the list by jurisdiction and see only matching locations.; Given owned and referenced (shared-in) locations both appear, when I filter by ownership status, then I can view only owned, only referenced, or all locations.; Given I search by name or attribute, when I type a query, then the grid returns matching locations with their jurisdiction and ownership indicator.; Given the grid is metadata-driven, when displayed columns or filters are configured, then the presentation reflects that configuration without code changes.",Low,"FR 6.5.3, FR 6.5.1 (L4)"
LOC-15,Locations,Company Admin,Capture location acronym and timezone,"As a Company Admin, I want to record a short acronym and the operating timezone for each location, so that sites can be uniquely abbreviated and time-sensitive processes run in the site's local time.","Given I am creating or editing a location, when I enter a location acronym and select a timezone, then both are saved on the location record.; Given a location has a timezone, when time-based features (attendance, schedules, timestamps) reference that location, then they resolve against the location's timezone rather than a global default.; Given locations are listed, when I view the grid, then each row shows the location's acronym and timezone id.; Given I omit a required acronym or timezone, when I save, then the system blocks the save and prompts me to supply it.",Medium,Kensium: Organization > Location
LOC-16,Locations,Company Admin,Associate a location with an IP address for network-based validation,"As a Company Admin, I want to store the IP address (or range) associated with a location, so that site presence and network-based checks can be validated against the correct office network.","Given I am creating or editing a location, when I enter its IP address, then the IP address is saved on the location record.; Given a location has an IP address configured, when I view the locations list, then the IP Address column displays the configured value.; Given I update a location's IP address, when I save, then the new value replaces the old one and is reflected in the list.; Given IP-based validation is used elsewhere, when it references the location, then it uses the location's stored IP address.",Medium,Kensium: Organization > Location
LOC-17,Locations,Company Admin,Record the full postal address of a location,"As a Company Admin, I want to capture the complete postal address of each location including street, city, state, country and pin code, so that official records and communications reference an accurate physical address.","Given I am creating or editing a location, when I enter address, city, country, state and pin code, then all address fields are saved with the location.; Given a location has a full address, when I view its details, then each address component is displayed.; Given required address fields are missing, when I save, then the system prompts me to complete them.; Given the pin code format is configured in localization, when I enter a pin code, then it is validated against that format.",Medium,Kensium: Organization > Location
LOC-18,Locations,Company Admin,Page through and refresh the locations list,"As a Company Admin, I want to paginate and refresh the locations list, so that I can review large numbers of configured sites and see the latest state after changes.","Given more locations exist than fit on one page, when I use pagination controls, then I can navigate between pages of locations.; Given I have added or edited a location, when I click Refresh, then the list reloads showing the current set of locations.; Given a page of locations is displayed, when I view it, then the count of displayed items and total items is shown.",Low,Kensium: Organization > Location
LOC-19,Locations,Company Admin,Define the head office organization profile,"As a Company Admin, I want to create or edit the head office record with the organization name, organization type, industry type, incorporation date and prefix, so that the company's legal profile is accurately established and tied to a primary location.","Given I am on the Head Office screen, when I enter Name, Organization type, Industry type, Incorporation date, Prefix and the primary Location name and click Save, then the organization record is saved.; Given required profile fields are missing, when I save, then the system blocks the save and prompts me to complete them.; Given a head office already exists, when I open it, then the existing profile values are pre-populated for editing.; Given the head office references a location, when I select the location, then only locations available to my company can be chosen.",High,Kensium: Organization > Head Office
LOC-20,Locations,Company Admin,Configure the payroll schedule at the organization level,"As a Company Admin, I want to set the financial year start month, payroll period and payroll occurrence for the head office, so that payroll runs on the correct organization-wide schedule.","Given I am editing the head office, when I set Financial year starts from, Payroll period and Payroll to occur and save, then the payroll schedule settings are stored.; Given the payroll schedule is saved, when payroll processes reference the organization, then they follow the configured period and occurrence.; Given a required payroll schedule field is not set, when I save, then the system prompts me to select it.; Given I change the financial year start, when I save, then subsequent payroll and reporting periods reflect the new start month.",High,Kensium: Organization > Head Office
LOC-21,Locations,Company Admin,Control payroll date shifting on holidays and weekoffs,"As a Company Admin, I want to specify whether the payroll date shifts when it falls on a holiday or weekoff, so that payroll is never scheduled on a non-working day.","Given the head office payroll configuration question is shown, when I answer whether to change the payroll date if it occurs on a holiday or weekoff and save, then the preference is applied.; Given the shift preference is enabled, when a scheduled payroll date lands on a holiday or weekoff, then the effective payroll date is moved to a working day.; Given the shift preference is disabled, when the payroll date lands on a holiday or weekoff, then the date is left unchanged.",Medium,Kensium: Organization > Head Office
LOC-22,Locations,Company Admin,Maintain the registered address and contact details of the organization,"As a Company Admin, I want to capture the organization's registered address and contact details, so that official company communications use correct and current information.","Given I am editing the head office, when I fill Address 1, Address 2, City, Country, State, Pin code, Phone 1, Phone 2, Fax and Email and save, then the registered address and contact details are stored.; Given required contact fields (such as Address 1, Phone 1) are missing, when I save, then the system prompts me to complete them.; Given the details are saved, when official communications are generated, then they reference the stored registered address and contacts.",Medium,Kensium: Organization > Head Office
LOC-23,Locations,Company Admin,Upload organization branding logos,"As a Company Admin, I want to upload the login and home logos for the organization, so that the application is branded with the company identity.","Given I am editing the head office, when I browse and upload a Login Logo at 220x40 and a Home Logo at 151x47 and save, then the logos are applied to the application.; Given I upload an image that does not meet the required dimensions, when I save, then the system warns me about the expected size.; Given logos are uploaded, when users view the login and home pages, then the corresponding logos are displayed.",Medium,Kensium: Organization > Head Office
LOC-24,Locations,Company Admin,Manage organization compliance documents with effective dates,"As a Company Admin, I want to add and manage organization documents such as PAN, TAN, ESI, VAT and incorporation certificates with effective-from and effective-till dates, so that statutory and compliance documents are tracked over time.","Given I am on the head office documents section, when I click Add new document and set the document type, effective from and effective till dates and save, then the document is saved and listed.; Given organization documents exist, when I view the documents grid, then each row shows the document type, effective from and effective till dates.; Given a document has an effective-till date, when that date passes, then the document is identifiable as expired.; Given I edit an existing organization document, when I change its type or effective dates and save, then the updated values are stored.",Medium,Kensium: Organization > Head Office
LOC-25,Locations,Company Admin,Complete organization setup through a guided Save & Next flow,"As a Company Admin, I want to save each organization setup screen and proceed to the next step, so that I can complete head office and related configuration in a guided sequence.","Given I have entered head office details, when I click Save & Next, then the record is saved and the next configuration screen opens.; Given a required field on the current step is incomplete, when I click Save & Next, then the system blocks progression and highlights the missing field.; Given I move to the next step, when I return to a prior step, then previously saved values are retained.",Low,Kensium: Organization > Head Office
LOC-26,Locations,Company Admin,Set the country and date format for the organization,"As a Company Admin, I want to configure the country and date format in localization settings, so that dates display consistently across the application for my organization.","Given I am on the Localization Settings screen, when I select a Country and a Date format and click Save, then dates are displayed in the chosen format everywhere in the application.; Given a date format is saved, when any date is rendered, then it follows the configured format.; Given no date format has been selected, when I save, then the system prompts me to choose one.",High,Kensium: Organization > Localization Settings
LOC-27,Locations,Company Admin,Configure the currency symbol and format,"As a Company Admin, I want to set the currency symbol and format in localization settings, so that monetary values render correctly in both numbers and words.","Given I am on the Localization Settings screen, when I select the Country/Currency symbol and save, then amounts render with the correct currency symbol and grouping.; Given the currency format is saved, when monetary values are displayed as numbers, then they use the configured symbol and separators.; Given amounts are shown in words, when the currency format is applied, then the words reflect the configured currency.",High,Kensium: Organization > Localization Settings
LOC-28,Locations,Company Admin,Set the distance unit used across the application,"As a Company Admin, I want to configure the distance unit in localization settings, so that travel and location distances use the correct measurement system.","Given I am on the Localization Settings screen, when I select a Distance unit and save, then distances are shown in that unit throughout the application.; Given the distance unit is changed, when distances are next displayed, then they reflect the newly selected unit.",Medium,Kensium: Organization > Localization Settings
LOC-29,Locations,Company Admin,Define the pin code format for address validation,"As a Company Admin, I want to configure the pin code format in localization settings, so that address pin codes are validated and displayed consistently.","Given I am on the Localization Settings screen, when I configure the Pin Code format and save, then pin codes follow the defined format.; Given a pin code format is defined, when a user enters a pin code on any address form, then it is validated against that format.; Given an entered pin code does not match the configured format, when the form is submitted, then the system rejects it and prompts for a valid pin code.",Low,Kensium: Organization > Localization Settings
