story_id,module,role,title,user_story,acceptance_criteria,priority,source
DEPT-17,Departments,Company Admin,Rules engine evaluates department-scoped policy applicability,"As a Company Admin, I want the rules engine to evaluate policy applicability against an employee's department and its ancestors, so that department-scoped policies apply consistently and automatically.","Given a policy applicability decision table keyed on department, when the rules engine evaluates an employee, then it matches on the employee's department memberships and returns whether the policy applies.; Given a policy scoped to a parent department with cascade enabled, when the engine evaluates an employee in a descendant department, then the policy is deemed applicable through the hierarchy.; Given an employee in multiple departments, when the engine evaluates applicability, then it applies the configured resolution (for example, applies if any matching department qualifies) deterministically; Given department membership changes, when the engine re-evaluates, then applicability reflects the current effective membership.",Medium,FR 6.7.4 (L3 engine: rules/decision-table evaluation of department-scoped applicability)
DEPT-18,Departments,Company Admin,Navigate and search the metadata-driven department org tree,"As a Company Admin, I want a metadata-driven department tree UI with search and navigation, so that I can find, inspect, and manage departments quickly in deep hierarchies.","Given a company with many departments, when I open the departments screen, then a collapsible tree/org-chart renders the n-level hierarchy driven by the department metadata.; Given a large hierarchy, when I search by department name or head, then matching departments are highlighted and I can jump to their position in the tree.; Given a department node, when I select it, then a detail panel shows its head, custom fields, child departments, and member count without a full page reload; Given custom fields are configured for departments, when I view or edit a department, then the SPA renders those fields from config rather than hard-coded form layouts.",Low,"FR 6.7.1 (L4 presentation: metadata-driven department tree, search, navigation)"
DEPT-19,Departments,Portfolio Admin,Oversee department structures across the portfolio,"As a Portfolio Admin, I want to view and govern the department structures of all group companies and companies within my portfolio, so that organizational structures remain consistent and compliant across the portfolio.","Given multiple group companies and companies exist within my portfolio, when I open the departments oversight view, then I can see each company's department hierarchy scoped to that company within my portfolio.; Given a company in my portfolio, when I inspect its departments, then I can view its parent-child structure, department heads, and employee membership counts.; Given portfolio-level oversight, when any company defines departments, then those departments remain isolated to their owning company while remaining visible to me for governance across the portfolio.; Given tenant isolation, when I query departments, then results are restricted to companies within my portfolio and never leak from other portfolios.",Medium,"FR 6.7.1, FR 6.7.2 (portfolio-wide oversight of department structure; multi-tenant governance)"
DEPT-20,Departments,Company Admin,Notify stakeholders of department changes and approval routing via the notification engine,"As a Company Admin, I want the notification engine to send templated notifications for department-related events and approval routing, so that department heads and affected employees are informed of structural changes and pending actions.","Given a department head is assigned or changed, when the change is saved, then the notification engine sends a templated notification to the affected department head using the configured template.; Given an approval request is routed to a department head via the workflow engine, when routing resolves, then the notification engine notifies the resolved approver(s) with the department context.; Given an employee is added to or removed from a department, when the membership change is committed, then the configured notification is dispatched to the relevant stakeholders.; Given notification templates are tenant-scoped and versioned, when I edit a department-event template, then the change applies only to my company and in-flight notifications use the template version effective when they were triggered.",Low,"FR 6.7.2, FR 6.7.4 (L3 engine: notification/template for department head changes and approval routing)"
DEPT-21,Departments,Company Admin,Capture a department acronym/short code,"As a Company Admin, I want to record a short acronym or code for each department, so that departments can be referenced compactly in lists, reports, and IDs.","Given I add or edit a department, when I enter a department acronym, then the acronym is saved and displayed alongside the department name.; Given an acronym is entered, when I view the department list, then the acronym appears as a distinct column value.; Given acronyms are used, when two departments in the same company would share an acronym, then the system flags the conflict per configuration.",Low,Kensium: General > Department (Department acronym)
DEPT-22,Departments,Company Admin,Record a free-text department description,"As a Company Admin, I want to add a description to each department, so that the purpose and scope of the department are documented for other admins.","Given I add or edit a department, when I enter a description, then the description is stored with the department record.; Given a department has a description, when I open its detail panel, then the description text is shown.; Given I edit the description, when I save, then the updated text replaces the previous description.",Low,Kensium: General > Department (Description)
DEPT-23,Departments,Company Admin,Assign a unique system Department ID,"As a Company Admin, I want each department to receive a unique Department ID, so that departments can be unambiguously identified in integrations, reports, and cross-references.","Given a new department is created, when it is saved, then the system assigns a unique Department ID scoped to my company.; Given a department has an ID, when I view the department list, then the Department ID is shown as a column.; Given a Department ID exists, when I reference the department in exports or integrations, then the stable ID is used rather than the mutable name.",Medium,Kensium: General > Department (Department ID)
DEPT-24,Departments,Company Admin,Review departments in a tabular list with key attributes,"As a Company Admin, I want a tabular department list showing name, parent, acronym, description, and ID, so that I can review the whole org structure at a glance without opening each department.","Given departments exist, when the department list loads, then I see columns for Name, Parent department, Department acronym, Description, and Department ID.; Given the list is displayed, when I sort or scan a column, then departments are presented consistently by that attribute.; Given a department has no parent, when it is listed, then it is shown as a top-level department in the same table.",Low,Kensium: General > Department (list columns view)
DEPT-25,Departments,Company Admin,Paginate and refresh a large department list,"As a Company Admin, I want to page through and refresh the department list, so that I can browse many departments and always see current data in large organizations.","Given the department list spans multiple pages, when I use the pagination controls, then the corresponding page of departments is displayed.; Given the underlying data has changed, when I click Refresh, then the list reloads with the latest departments and attributes.; Given a large number of departments, when I navigate pages, then performance and ordering remain consistent across pages.",Low,Kensium: General > Department (pagination and refresh)
DEPT-26,Departments,Company Admin,Activate or deactivate departments and filter by status,"As a Company Admin, I want to mark departments Active or Inactive and filter the list by status, so that dissolved or dormant departments are retained for history without cluttering active operations.","Given a department, when I set its status to Inactive, then it is retained but excluded from active selection lists and default views.; Given active and inactive departments exist, when I filter by Active or Inactive and apply, then only departments with the chosen status are shown.; Given an inactive department, when I reactivate it, then it becomes available again for assignment and routing.; Given a department has active employee members, when I attempt to deactivate it, then the system warns and requires reassignment consistent with the at-least-one-department rule.",Medium,Kensium: Organization > Employee Classification (Active/Inactive status filter) applied to Departments
DEPT-27,Departments,Company Admin,Map departments to office locations/sites,"As a Company Admin, I want to associate each department with one or more office locations, so that departmental structure reflects where teams physically operate and site-based policies apply correctly.","Given a department, when I associate it with one or more configured locations, then the location mapping is saved with the department.; Given a department mapped to locations, when I view the department, then its associated site(s) are displayed.; Given a location is later retired, when it is referenced by a department, then the system flags the dependent department for reassignment.; Given site-scoped reporting, when reports run, then departmental results can be filtered by mapped location.",Medium,Kensium: Organization > Location (site association)
DEPT-28,Departments,Company Admin,Associate work areas within a location to a department,"As a Company Admin, I want to link work areas within a location to a department, so that the physical spaces a department occupies at each site are represented.","Given a location mapped to a department, when I assign work areas within that location, then the work-area-to-department mapping is saved with its applicability.; Given a department with work areas, when I view its detail, then the associated work areas and their locations are listed.; Given a work area's applicability changes, when I edit it, then the updated mapping is reflected for the department.",Low,Kensium: Organization > Work Area (work-area applicability within location)
DEPT-29,Departments,Company Admin,Assign applicable shifts and a default shift to a department,"As a Company Admin, I want to associate one or more shifts with a department and designate a default shift, so that employees in the department are scheduled to standard working hours automatically.","Given a department, when I assign one or more shifts (each with start time, end time, and duration), then those shifts become selectable for the department's employees.; Given a department with multiple shifts, when I mark one as the default shift, then employees without a specific shift inherit the department default.; Given a default shift is set, when I view the department, then the default shift is flagged distinctly from other assigned shifts.; Given a shift definition changes, when it is referenced by a department, then the department's scheduling reflects the updated timing.",Medium,Kensium: General > Shift (assign shifts and default shift)
DEPT-30,Departments,Company Admin,Configure weekly offs and rest days for a department's shifts,"As a Company Admin, I want to define weekly off days on the shifts assigned to a department, so that departmental rest days match each site's working pattern.","Given a shift assigned to a department, when I select the applicable weekly off(s), then the rest days are saved and displayed for that shift.; Given a department spans multiple sites with different rest days, when shifts are configured per location, then each site's weekly offs are honored for the relevant department members.; Given weekly offs are set, when attendance and payroll reference the department, then non-working days are excluded from working-time calculations.",Low,Kensium: General > Shift (Weekly off(s) and location-specific rest days)
DEPT-31,Departments,Company Admin,Restrict department shift-roster visibility by role,"As a Company Admin, I want to control which roles can view a department's shift roster, so that only authorized users see departmental schedules.","Given a department's shift roster, when I set the ""visible to"" roles using the selector, then roster visibility is restricted to those roles.; Given an unauthorized role, when a user in that role opens the department, then the shift roster is hidden from them.; Given visibility settings change, when I update the authorized roles, then access to the roster reflects the new configuration immediately.",Low,Kensium: General > Shift (Shift roster visible to)
DEPT-32,Departments,Company Admin,Scope interview assessment questions by department,"As a Company Admin, I want to scope interview assessment questions to specific departments (in addition to positions and employee classes), so that hiring panels see department-relevant questions for candidates.","Given an interview assessment question, when I set its applicability to one or more departments, then the question appears only for interviews tied to those departments.; Given a candidate is being assessed for a role in a department, when the interviewer opens the questionnaire, then only questions applicable to that department (and matching position/class) are shown.; Given department applicability is combined with checklist order, when the questionnaire renders, then department-scoped questions appear in the configured sequence.; Given a department is deleted, when a question references it, then the dependent question applicability is flagged for review.",Medium,Kensium: General > Interview Assessment Questions (applicability scoping extended to departments)
DEPT-33,Departments,Company Admin,Complete department setup within a guided configuration stepper,"As a Company Admin, I want to save department configuration and advance through a guided setup workflow, so that organizational setup is completed in a logical, resumable sequence.","Given I have entered department details, when I click Save & Next, then the department data is persisted and the next configuration step opens.; Given I am partway through setup, when I return later, then previously saved department configuration is retained and I can resume from the correct step.; Given I click Next without unsaved changes, when the stepper advances, then no data is lost and the prior step remains complete.",Low,"Kensium: General > Department (Next) and Organization > Head Office (Save & Next)"
DEPT-34,Departments,Employee (User),View my department's location and assigned shift,"As an Employee (User), I want to see my department's mapped office location and my assigned/default shift, so that I know where and when I am expected to work.","Given I belong to a department mapped to a location, when I view my profile, then my department's site/location is displayed.; Given my department has an assigned or default shift, when I view my schedule, then my shift's start time, end time, and weekly offs are shown.; Given I am assigned a specific shift that differs from the department default, when I view my schedule, then my specific shift is shown instead of the default.",Low,"Kensium: Organization > Location and General > Shift (employee visibility of site and shift)"
