story_id,module,role,title,user_story,acceptance_criteria,priority,source
TNA-17,Time and Attendance,Employee (User),"View own attendance, roster, and holidays","As an Employee (User), I want to view my own attendance records, scheduled shifts, and applicable holidays, so that I can track my time and plan around holidays.","Given I am a self-service employee, when I open my attendance, then I can view my punch history, worked hours, and any exceptions for a selected period; Given my roster is published, when I view my schedule, then I see my assigned shifts and any approved swaps; Given holiday calendars are configured for my location, when I view holidays, then I see mandatory and optional holidays applicable to me; Given optional holidays are available, when I view them, then I can opt into optional holidays up to the permitted limit",Medium,"FR 6.18.1, 6.18.2, 6.18.3 (self-service attendance/roster/holiday visibility)"
TNA-18,Time and Attendance,Company Admin,Manage attendance for Employee (Non-User),"As a Company Admin, I want to capture and manage attendance on behalf of Employee (Non-User) records that have no self-service login, so that non-user employees are included in attendance and compliance processing.","Given an Employee (Non-User) has no login, when their attendance is captured via manual entry, biometric, API, or file import, then it is recorded against their profile identically to user employees; Given a non-user employee has an attendance exception, when I raise a correction on their behalf, then it is processed through the approval flow with me as the requester; Given non-user attendance is recorded, when overtime and statutory evaluations run, then they are applied the same as for user employees",Medium,FR 6.18.1 (Attendance Capture Methods — coverage for non-user employees)
TNA-19,Time and Attendance,Company Admin,Attendance review dashboard and compliance reporting,"As a Company Admin, I want a consolidated attendance review view with compliance reporting, so that I can monitor attendance, exceptions, overtime, and statutory compliance.","Given attendance is captured from all sources, when I open the review dashboard, then I see consolidated attendance, pending exceptions, overtime, and unmatched records for a period; Given statutory limits are configured, when I run compliance reporting, then violations of daily, weekly-off, and maximum-hour limits are highlighted; Given I need to act on issues, when I identify an exception or override need from the dashboard, then I can drill into and correct the underlying record; Given reporting is generated, when I export it, then attendance and compliance data are available for audit",Medium,"FR 6.18.5, 6.18.6, 6.18.7 (attendance review and compliance oversight)"
TNA-20,Time and Attendance,Group Company Admin,Cross-company attendance and compliance oversight,"As a Group Company Admin, I want to oversee attendance configuration and compliance across the companies in my group, so that policies are consistent and compliant group-wide.","Given I administer multiple companies, when I review attendance settings, then I can view shift, holiday, overtime, and statutory configurations across those companies; Given company-level attendance data, when I run group-level compliance reporting, then statutory violations and overtime trends are visible across companies; Given a company deviates from policy, when I review it, then I can identify the gap and direct correction; Given data spans companies, when I access it, then I only see companies within my group scope",Low,"FR 6.18.3, 6.18.4, 6.18.6 (group-level attendance oversight)"
TNA-21,Time and Attendance,Platform Admin,Enable and configure attendance capture integrations,"As a Platform Admin, I want to enable the Time and Attendance module and provision capture-method integrations, so that companies can use biometric, API, and file-import capture securely.","Given the module is provisioned, when I enable Time and Attendance for a tenant, then its capture methods and configuration become available to company administrators; Given biometric or third-party API integrations, when I register and configure connection credentials and endpoints, then attendance data can flow in securely; Given an integration is misconfigured or credentials are invalid, when I test the connection, then a clear error is surfaced; Given file-import capability, when I enable it, then supported formats (CSV/XLS) and templates are available to admins",Low,FR 6.18.1 (Attendance Capture Methods — platform-level integration enablement)
TNA-22,Time and Attendance,Platform Admin,Bitemporal attendance data model with history and tenant isolation,"As a Platform Admin, I want attendance records, overrides, and corrections stored in a bitemporal, tenant-scoped data model, so that every change is historically reconstructable and isolated per tenant.","Given attendance data is persisted, when a record is created or changed, then both the effective time (when it applied) and the transaction time (when it was recorded) are retained so prior states can be reconstructed; Given an override or correction is applied, when the new value is stored, then the previous version is preserved as history rather than overwritten; Given multiple tenants use the platform, when attendance data is stored and queried, then row-level security scopes every record to its owning company/tenant and prevents cross-tenant access; Given a point-in-time query, when I reconstruct attendance as-of a past date, then the system returns the values that were effective and known at that time",High,"FR 6.18.1, FR 6.18.7 (L1 domain/data)"
TNA-23,Time and Attendance,Company Admin,Attendance record uniqueness integrity and deduplication persistence,"As a Company Admin, I want attendance records to enforce uniqueness and integrity across capture sources, so that worked hours are never double-counted and records stay consistent.","Given records arrive from manual, biometric, API, and import sources, when they are persisted, then uniqueness constraints on employee, date, and capture context prevent conflicting duplicate entries; Given the same punch is received from more than one source, when consolidation runs, then the reconciled result is stored as the canonical record while source records remain traceable; Given a record references an employee, shift, or location, when it is saved, then referential integrity to those entities is enforced; Given punch-out precedes punch-in or overlaps another interval, when validation runs, then the record is rejected or flagged rather than persisted as valid",High,FR 6.18.1 (L1 domain/data)
TNA-24,Time and Attendance,Company Admin,Versioned effective-dated attendance configuration,"As a Company Admin, I want shift patterns, holiday calendars, statutory rule-packs, overtime eligibility, and approval graphs managed as versioned, effective-dated configuration, so that policy changes apply from the right date without code changes.","Given I change a shift pattern, holiday calendar, statutory limit, overtime eligibility rule, or approval/escalation graph, when I save it with an effective date, then the change applies only from that date forward and prior periods keep their previous configuration; Given governed configuration exists, when engines evaluate attendance, then they read the version of config effective for the date being evaluated; Given a configuration is superseded, when I view its history, then previous versions and their effective ranges remain visible; Given configuration is per-tenant, when I edit it, then changes affect only my company and are applied without a code release",Medium,"FR 6.18.2, FR 6.18.3, FR 6.18.6 (L2 config/metadata)"
TNA-25,Time and Attendance,Company Admin,Time engine computes worked hours and overtime accrual,"As a Company Admin, I want the shared Time/Accrual engine to derive worked hours and overtime from raw punches and schedules, so that computed time is consistent and automated.","Given raw punch and roster data, when the Time engine runs, then it computes worked hours per employee per day against the scheduled shift and statutory standard hours; Given worked hours exceed the standard, when the engine evaluates them, then it accrues overtime hours and passes them for categorization; Given source records are later corrected or overridden, when the engine re-runs, then it recomputes worked hours and overtime deterministically from the current record state; Given night shifts, weekly-offs, and holidays, when the engine computes time, then those day/shift types are factored into the worked-hour and overtime results",High,"FR 6.18.4, FR 6.18.6 (L3 engine — Accrual/Balance/Time)"
TNA-26,Time and Attendance,Company Admin,Rules engine evaluates overtime categorization and statutory compliance,"As a Company Admin, I want the shared Rules engine to evaluate overtime categorization and statutory compliance via decision tables, so that classification and violation detection are config-driven, not hard-coded.","Given decision tables for overtime categories and statutory limits, when the Rules engine evaluates a day's attendance, then it classifies overtime as normal, holiday, or night-shift per the matching rule; Given worker-category eligibility rules, when the engine evaluates a worker, then ineligible workers are excluded from overtime accrual; Given configured daily, weekly-off, and maximum-hour limits, when the engine evaluates worked hours, then breaches are flagged as compliance violations with the rule that triggered them; Given the decision tables change, when the engine next evaluates, then it applies the updated rules without code changes",High,"FR 6.18.4, FR 6.18.6 (L3 engine — Rules/decision tables)"
TNA-27,Time and Attendance,Employee (User),Workflow and notification engines route and notify on attendance requests,"As an Employee (User), I want the shared workflow and notification engines to route my shift-swap, correction, and overtime requests and keep me informed, so that requests are actioned and I am notified at each step.","Given a swap, correction, or overtime request, when it is submitted, then the Workflow engine routes it through the configured approver graph level by level until a final decision; Given a request changes state, when it is approved, rejected, or escalated, then the Notification engine sends the templated notification to the requester and relevant parties; Given an SLA threshold is reached, when the request is still unactioned, then the Workflow engine triggers escalation to the next authority automatically; Given a decision is recorded, when it is final, then the outcome is notified and the downstream record (roster or attendance) is updated",Medium,"FR 6.18.2, FR 6.18.4, FR 6.18.5 (L3 engine — Workflow/Notification)"
TNA-28,Time and Attendance,Employee (User),Metadata-driven attendance screens forms and search,"As an Employee (User), I want metadata-driven screens, forms, and grids for attendance capture, correction, and review, so that I can interact with attendance through a consistent, configurable UI.","Given the SPA renders from metadata, when I open an attendance capture or correction form, then its fields, validations, and labels are driven by configuration rather than hard-coded screens; Given attendance grids and dashboards, when I view records, then I can search, filter, sort, and paginate by employee, date, source, exception, and status; Given self-service, when I submit a correction or opt into optional holidays, then the form validates input client- and server-side before submission; Given theming and navigation, when I access attendance, then the screens follow the tenant theme and role-appropriate navigation",Medium,"FR 6.18.1, FR 6.18.5 (L4 presentation)"
TNA-29,Time and Attendance,Company Admin,Configure breaks with allowable durations,"As a Company Admin, I want to define named breaks with an allowable duration and applicability, so that paid and unpaid break time is governed by policy and reflected in attendance calculations.","Given I am on the break configuration screen; when I add a break with a name, allowable duration in minutes, and applicability (company, location, or employee class); then the break is saved and listed for reuse; Given a break allowance is configured; when an employee's break exceeds the allowable duration; then the excess is flagged and deducted from effective worked hours; Given breaks exist; when I view the list; then each break shows its name, allowable duration, and applicability, and I can edit or refresh it",Medium,"Kensium: Attendance Tracking > Break"
TNA-30,Time and Attendance,Company Admin,Overtime approvers with location routing and supervisor cap,"As a Company Admin, I want to configure overtime approvers by location with a cap on the hours the immediate supervisor may approve, so that overtime is routed correctly and high-hour overtime escalates for additional authorization.","Given I am on the overtime approvers screen; when I add an approver configuration specifying the applicable location(s) and approver hierarchy; then overtime requests from those locations route to the defined approvers; Given a supervisor approval cap is set; when a request exceeds the maximum overtime hours approvable by the immediate supervisor; then it requires approval from a higher authority before being finalized; Given approver configurations exist; when I edit and save them; then the updated routing applies to subsequently submitted overtime requests",Medium,"Kensium: Attendance Tracking > Over Time Approvers"
TNA-31,Time and Attendance,Employee (User),Raise an overtime request for extra hours worked,"As an Employee (User), I want to raise an overtime request for the extra hours I worked, so that my additional hours are reviewed and compensated correctly.","Given overtime is enabled for me; when I submit an overtime request with the date and recorded overtime hours; then the request is created with status Pending and routed to my approver; Given my request is pending; when I view my requests; then I can see the overtime date, recorded hours, approved hours, and status; Given my approver decides; when the request is approved or rejected; then the approved overtime hours are recorded for payroll and I am notified of the outcome",Medium,"Kensium: Attendance Tracking > Team Functions > Employee Over Time Request"
TNA-32,Time and Attendance,Company Admin,Configure comp-off settings and eligibility thresholds,"As a Company Admin, I want to enable comp off and define settings templates with a minimum-hours threshold beyond business hours and employee-class specificity, so that compensatory off is earned only under policy.","Given I am on the comp off screen; when I enable comp off and add a settings template with a name, employee-class specificity, and the minimum hours worked beyond business hours to earn comp off; then the template is saved and listed; Given a comp off template applies to an employee class; when an employee works beyond the configured threshold on an eligible day; then comp off is accrued according to that template; Given templates exist; when I view or edit them; then each shows its name, class-specific flag, minimum hours, and applicability and my changes are saved",Medium,"Kensium: Attendance Tracking > Comp Off"
TNA-33,Time and Attendance,Employee (User),Request compensatory off,"As an Employee (User), I want to request compensatory off for eligible extra hours or holiday work, so that I can take time off in lieu.","Given I am eligible for comp off; when I submit a comp off request with the comp off date and number of days; then the request is created with status Pending and routed to my approver; Given my request is pending; when I view my requests; then I can see the comp off date, days, and status; Given my approver decides; when the request is approved or rejected; then my comp off balance is updated accordingly and I am notified",Medium,"Kensium: Attendance Tracking > Comp Off; Team Functions > Employee Comp Off Request"
TNA-34,Time and Attendance,Company Admin,"Configure flexi schedule settings by location, department, and position","As a Company Admin, I want to enable flexi schedules and scope them by location, department, or position, so that eligible employees can work flexible hours under the right rules.","Given I am on the flexi schedule settings screen; when I enable flexi scheduling and choose whether it is location-, department-, or position-based; then the applicable scope options are enabled; Given a scope basis is selected; when I assign specific locations, departments, or positions to flexi scheduling; then only those groups are governed by flexi rules; Given flexi settings are saved; when attendance is evaluated for a flexi-eligible employee; then flexible start and end times are honored instead of a fixed shift",Medium,"Kensium: Attendance Tracking > Flexi Schedule Settings"
TNA-35,Time and Attendance,Company Admin,Configure personal out-time request limits,"As a Company Admin, I want to configure limits on personal out-time requests, so that out-time usage stays within policy.","Given I am on the out time request settings screen; when I add settings defining the maximum number of requests, maximum duration per request, and maximum hours per month; then the limits are saved and enforced for employees; Given out-time settings are employee-class specific; when I set the class-specific option; then the limits apply per employee class; Given an employee attempts to exceed a configured limit; when they submit an out-time request; then the request is blocked or flagged as exceeding policy",Medium,"Kensium: Attendance Tracking > Out Time Request Settings"
TNA-36,Time and Attendance,Employee (User),Submit an out-time request during working hours,"As an Employee (User), I want to submit an out-time request for time away during working hours, so that my personal out-time is authorized and not counted against me as absence.","Given I am on my out-time request screen; when I add a request with the request type, from date-time, and to date-time; then the request is created with status Pending and the number of days and hours is computed; Given my requests exist; when I filter by period and status; then only matching requests are shown with their type, dates, duration, and status; Given my approver decides; when the request is approved or rejected; then the outcome is reflected in my attendance and I am notified",Medium,"Kensium: Attendance Tracking > My Out Time Request"
TNA-37,Time and Attendance,Company Admin,Configure work-from-home settings and monthly limits,"As a Company Admin, I want to enable work-from-home and define settings templates with a maximum number of instances per month, so that remote work is governed by policy.","Given I am on the work from home settings screen; when I enable WFH and add a template with a name, employee-class specificity, and maximum WFH instances per month; then the template is saved and listed; Given a WFH template applies to an employee; when they reach the monthly instance limit; then further WFH requests are blocked or flagged; Given templates exist; when I view or edit them; then each shows its name, class-specific flag, and monthly limit and my changes are saved",Medium,"Kensium: Attendance Tracking > Work From Home Settings"
TNA-38,Time and Attendance,Employee (User),Submit a work-from-home request,"As an Employee (User), I want to submit a work-from-home request for a date range, so that my remote work is authorized and reflected in attendance.","Given WFH is enabled for me; when I submit a WFH request with from and to date-times; then the request is created with status Pending, the number of days and hours is computed, and it is routed to my approver; Given my request is within the monthly limit; when it is submitted; then it is accepted for approval, otherwise it is rejected as over-limit; Given my approver decides; when the request is approved or rejected; then my attendance for those days reflects the outcome and I am notified",Medium,"Kensium: Attendance Tracking > Team Functions > Employee Work From Home Request"
TNA-39,Time and Attendance,Company Admin,Configure work-from-home approvers,"As a Company Admin, I want to configure the approvers for work-from-home requests, so that WFH requests are routed to the correct authorities.","Given I am on the work from home approvers screen; when I add an approver configuration with the applicable scope and approver hierarchy; then WFH requests route to those approvers; Given multiple approval levels are configured; when a request is approved at one level; then it advances to the next until final authorization; Given approver configurations exist; when I edit and save them; then the updated routing applies to subsequently submitted WFH requests",Low,"Kensium: Attendance Tracking > Work From Home Approvers"
TNA-40,Time and Attendance,Company Admin,Register biometric tracking devices at entry and exit points,"As a Company Admin, I want to register attendance tracking devices at entry and exit points with their location and alert email, so that punches are captured accurately and device issues are notified.","Given I am on the tracking device screen; when I add a device with a name, office location, work area, entry/exit type, tracking mode, and alert email; then the device is saved and listed; Given a device is registered; when it captures a punch; then the record is attributed to the device's location and entry/exit type; Given a device fails or reports an issue; when an alert condition occurs; then a notification is sent to the configured alert email",High,"Kensium: Attendance Tracking > Tracking Device"
TNA-41,Time and Attendance,Company Admin,"Configure tracking modes, reconciliation, and reminders","As a Company Admin, I want to configure attendance tracking modes and how records from multiple devices are reconciled, so that attendance from different capture methods is consolidated correctly.","Given I am on the tracking mode screen; when I add a tracking mode (such as self-service portal, access-control reader, or manual) with a description and applicable locations; then the mode is saved and listed; Given multiple tracking modes capture for the same employee; when I choose reconciliation by priority or grace period and set the grace period and minimum break duration; then attendance is consolidated using that basis; Given employees have not recorded attendance; when reminders are enabled by Email or SMS; then reminders are sent to those employees before the payroll cutoff",Medium,"Kensium: Attendance Tracking > Tracking Mode"
TNA-42,Time and Attendance,Employee (User),View my shift assignments,"As an Employee (User), I want to view my shift assignments with their schedule and approval status, so that I know which shifts I am scheduled to work.","Given I am on my shift assignment screen; when the list loads; then I see each assignment's shift name, from and end date, start and end time, assigned-by, assigned date, and status; Given I want a specific period or shift; when I filter by date range, shift, or status; then only matching assignments are shown; Given an assignment's status is Pending approval, Approved, Rejected, or Cancelled; when I view it; then its current status is clearly displayed",Medium,"Kensium: Attendance Tracking > My Shift Assignment"
TNA-43,Time and Attendance,Company Admin,Configure attendance change-request approvers with payroll-aligned second level,"As a Company Admin, I want to configure attendance change-request approvers and require a second-level approval for requests raised after the payroll date, so that late corrections receive additional oversight.","Given I am on the change request approvers screen; when I add approvers with their applicability by location, department, and position; then change requests route to the correct approvers; Given I set the payroll period date of every month; when a change request is raised after that date; then a configured second-level approval is enforced before the correction is applied; Given approver configurations exist; when I search by location, department, or position; then only matching configurations are shown",Medium,"Kensium: Attendance Tracking > Change Request Approvers"
TNA-44,Time and Attendance,Company Admin,Review and approve pending attendance change requests,"As a Company Admin, I want to review pending attendance change requests and approve or reject them, so that corrected attendance is applied only after validation.","Given I am on the pending change request screen; when I filter by period, status, employee class, department, or position; then only matching requests are listed, including those pending with me; Given a change request exists; when I open it; then I can compare the original in and out times with the requested in and out times, tracking mode, and duration; Given a request is pending; when I approve or reject it via the task action; then the attendance record is updated to reflect the decision and the requester is notified",High,"Kensium: Attendance Tracking > Team Functions > Pending Change Request"
TNA-45,Time and Attendance,Company Admin,Mass-approve team attendance for a date,"As a Company Admin, I want to review and approve attendance for many employees on a given date at once, so that I can process daily attendance efficiently before payroll.","Given I am on the attendance mass approval screen; when I pick a date and optionally filter by department; then the grid loads attendance for the matching employees on that date; Given the grid is loaded; when records are displayed; then I see each employee's planned work, actual start and end, work location, number of breaks, break duration, overall duration, and effective hours; Given I have reviewed the records; when I approve one or more rows via the task action; then their attendance status is updated in bulk",High,"Kensium: Attendance Tracking > Team Functions > Attendance Mass Approval"
TNA-46,Time and Attendance,Company Admin,"Record a bulk manual attendance sheet scoped by location, department, and position","As a Company Admin, I want to record manual attendance for multiple employees in one sheet scoped by location, department, and position, so that I can efficiently capture attendance with exact punches and comments.","Given I am on the manual attendance sheet screen; when I choose applicable locations, departments, and positions and select employees; then the sheet is scoped to those employees; Given the sheet is scoped and an attendance date is chosen; when I add in-time and out-time rows with in-time and out-time comments; then each punch row is added to the grid; Given I have entered the punches; when I submit the sheet; then the manual attendance is saved for all selected employees and the date, and each record is traceable to me as the entering user",High,"Kensium: Attendance Tracking > Team Functions > Manual Attendance Sheet"
TNA-47,Time and Attendance,Company Admin,Schedule recurring attendance audits,"As a Company Admin, I want to define recurrence patterns for attendance audits by location and work area, so that attendance audits run automatically on a defined schedule.","Given I am on the audit recurrence pattern screen; when I add a recurrence pattern with its schedule, location, and work area; then the pattern is saved and listed; Given a recurrence pattern exists; when the scheduled time is reached; then the attendance audit for that location and work area runs automatically; Given patterns exist; when I view or edit them; then each shows its recurrence, location, and work area and my changes are saved",Low,"Kensium: Attendance Tracking > Audit Recurrence Pattern"
TNA-48,Time and Attendance,Employee (User),View my attendance breakdown with breaks and effective duration,"As an Employee (User), I want to view my daily attendance with the breakdown of breaks, effective duration, and work-location categories, so that I understand exactly how my working hours are allocated.","Given I am on my attendance details screen; when the list loads; then each day shows planned work, actual start and end time, at-work time, break count and break duration, effective duration, and status; Given I want a specific period or today; when I filter by a from and to date range or select today's data; then only the matching records are displayed; Given my time is split across categories; when I view a record; then I can see official visit, client location, personal off, and work-from-home portions of my time",Medium,"Kensium: Attendance Tracking > My Attendance Details"
