story_id,module,role,title,user_story,acceptance_criteria,priority,source
DMX-11,Data Model Extensibility,Company Admin,Configure file/attachment custom fields,"As a Company Admin, I want to create file/attachment custom fields, so that users can attach supporting documents directly to records.","Given I create a file/attachment field, when a user edits a record, then they can upload a file to the field.; Given a file is attached, when the record is displayed, then the attachment is available to view or download.; Given a file/attachment field is marked required, when a user saves without attaching a file, then the save is blocked with a validation message.",Medium,FR 6.26.3 (Data Types)
DMX-12,Data Model Extensibility,Employee (User),Enter and view custom field data on records,"As an Employee (User), I want to view and populate the custom fields configured on the records I access, so that I can provide and see the organization-specific data required of me.","Given custom fields are configured on an entity I can access, when I open or edit a record, then the custom fields are displayed alongside standard fields.; Given a custom field has a data type, mask, or regex rule, when I enter a value, then the value is validated per its configuration before save.; Given a custom field is required, when I save without a value, then the save is blocked with a validation message.; Given I lack edit permission on a record, when I view its custom fields, then they are read-only.",Medium,"FR 6.26.3, FR 6.26.4 (Data Types & Field Behaviors)"
DMX-13,Data Model Extensibility,Employee (Non-User),Custom fields captured on non-user employee records,"As an Employee (Non-User), I want custom fields on my employee record to be captured and maintained by an administrator, so that my organization-specific data is complete even though I do not log in.","Given an Employee (Non-User) has an employee record, when a Company Admin edits it, then all configured custom fields for the Employees entity are available to populate.; Given custom field validations exist, when the admin saves the non-user record, then required, type, mask, and regex rules are enforced.; Given a non-user employee record has custom field values, when it is exported or reported on, then those values are included the same as for user employees.",Low,"FR 6.26.1, FR 6.26.5 (Supported Entities & Integration)"
DMX-14,Data Model Extensibility,Group Company Admin,Manage custom fields across group companies,"As a Group Company Admin, I want to define and manage custom fields for the companies within my group, so that grouped tenants share consistent organization-specific data structures.","Given I administer a group of companies, when I define a custom field at the group scope, then it is applied consistently to the companies in my group.; Given a company-level field is defined by an individual Company Admin, when I review the group, then I can see field configuration across the group's companies within my authority.; Given a supported entity, when I extend it for the group, then only supported entities (Companies, Locations, Departments, Groups, Positions, Employees) are available and all type/behavior validations apply.",Medium,"FR 6.26.1, FR 6.26.2 (Supported Entities & Scope Levels)"
DMX-15,Data Model Extensibility,Portfolio Admin,Oversee custom field definitions across the portfolio,"As a Portfolio Admin, I want visibility and governance over custom field definitions across the companies in my portfolio, so that data model extensions remain consistent and compliant.","Given custom fields are defined at platform and company scope, when I review the portfolio, then I can view custom field definitions across the companies I oversee.; Given platform-level fields exist, when I audit a portfolio company, then I can confirm the platform-level fields are present and consistently applied.; Given a company-level field deviates from portfolio standards, when I review it, then the deviation is visible for governance action.",Low,"FR 6.26.2, FR 6.26.5 (Scope Levels & Integration)"
DMX-16,Data Model Extensibility,Platform Admin,Persist custom field values in tenant-scoped storage with row-level isolation,"As a Platform Admin, I want custom field values to be persisted in the canonical data model with tenant-scoped, row-level-secured storage, so that one company's custom data can never be read or written by another tenant.","Given a company-level custom field holds values in tenant A, when any query runs under tenant B's context, then RLS prevents tenant B from reading or writing tenant A's custom field values.; Given a platform-level field spans all tenants, when a value is stored on a record, then the value is still partitioned and returned only within the owning tenant's scope.; Given custom field values are persisted, when they are attached to their host entity record, then referential integrity between the value and both the field definition and the host record is enforced.; Given a custom field definition is scoped to a tenant, when its values are stored, then they are physically isolated consistent with the platform's tenant-scoped persistence model.",High,FR 6.26.2 (L1 persistence / RLS)
DMX-17,Data Model Extensibility,Company Admin,Track effective-dated history of custom field values,"As a Company Admin, I want changes to custom field values to be captured with the platform's bitemporal history, so that I can see what a custom value was as of any point in time and audit who changed it.","Given a custom field value on a record is changed, when I view the record's history, then the prior value, the new value, the effective date, and the change timestamp are retained.; Given a custom field value is effective-dated, when I query the record as of a past date, then the value that was effective on that date is returned rather than the current value.; Given a custom field value is corrected, when the correction is saved, then it is recorded as a new version without destroying the earlier value.; Given custom field history exists, when the record is exported or reported on as-of a date, then the point-in-time custom values are resolved consistently with standard fields.",Medium,FR 6.26.1 (L1 bitemporal history)
DMX-18,Data Model Extensibility,Platform Admin,Version and effective-date custom field definitions as governed config,"As a Platform Admin, I want custom field definitions (type, options, mask, regex, required flag, scope) to be versioned and effective-dated as governed metadata, so that schema changes are auditable and take effect without code deployment.","Given I change a custom field's type, options, mask, regex, or required flag, when I save, then a new version of the field definition is recorded with an effective date and the prior version is preserved.; Given a field definition change is effective-dated in the future, when the effective date is reached, then the engines begin applying the new definition automatically without a code release.; Given I tighten a validation (e.g. add a regex or make a field required), when the change is versioned, then it applies to records saved on or after its effective date while historical values remain unchanged.; Given multiple versions of a field definition exist, when I review governance, then I can see who changed the definition, when, and what the diff was.",Medium,"FR 6.26.4, FR 6.26.2 (L2 config versioning)"
DMX-19,Data Model Extensibility,Company Admin,Forms/Dynamic-Fields engine renders and validates custom fields generically from schema,"As a Company Admin, I want the shared Forms/Dynamic-Fields engine to render and validate every custom field purely from its metadata definition, so that new fields work everywhere immediately without bespoke code per field.","Given a custom field definition exists, when a record form is opened, then the Forms/Dynamic-Fields engine renders the correct control (text, number, list, boolean, date, lookup, file, etc.) by reading the field's type metadata alone.; Given a field defines required, mask, and regex rules, when a user submits, then the engine enforces all of them from the metadata before persisting, with no field-specific hand-written validation.; Given a field's definition is changed in config, when the form is next rendered, then the engine reflects the new control, options, and validations without a redeploy.; Given a lookup/reference field, when the engine renders it, then it resolves and constrains selectable values to the configured target entity from metadata.",High,"FR 6.26.3, FR 6.26.4 (L3 Forms/Dynamic-Fields engine)"
DMX-20,Data Model Extensibility,Company Admin,Rules and Workflow engines evaluate custom fields at runtime,"As a Company Admin, I want the shared Rules and Workflow engines to read custom field values as first-class inputs when evaluating decision tables and approval conditions, so that automation reacts to organization-specific data.","Given custom fields are configured as condition inputs, when the Workflow/Approval engine evaluates a transition, then it reads the current custom field values and routes accordingly.; Given a decision table references a custom field, when the Rules engine evaluates it at runtime, then the custom field value is resolved with correct typing (number, list, boolean, date, etc.).; Given a custom field value changes, when a workflow re-evaluates its conditions, then the engine uses the updated value without configuration changes to the engine itself.; Given a custom field used in a condition is removed or its type changes, when the engine next evaluates, then the condition is handled safely per the current field definition.",Medium,FR 6.26.5 (L3 Rules/Workflow engines)
DMX-21,Data Model Extensibility,Employee (User),"Metadata-driven SPA surfaces custom fields on forms, grids, and search","As an Employee (User), I want the metadata-driven UI to surface custom fields automatically in the forms, list grids, and search filters I use, so that custom data is a seamless part of the experience without waiting for a UI release.","Given custom fields are configured on an entity, when I open the entity's grid/list, then custom fields are available as displayable and sortable columns driven by metadata.; Given custom fields are configured, when I use the search/filter panel, then those fields appear as filter criteria without a UI redeploy.; Given a field definition changes, when I next load the screen, then the SPA renders the updated field via the BFF/API metadata rather than hard-coded layouts.; Given I have no permission to a field, when the screen renders, then that custom field is hidden or read-only in the UI accordingly.",Medium,FR 6.26.5 (L4 presentation)
DMX-22,Data Model Extensibility,Company Admin,"Configure per-field View and Edit permissions for HR, Reporting Manager, and Employee","As a Company Admin, I want to set separate View and Edit permissions for each custom field across the HR, Reporting Manager, and Employee audiences, so that each custom field is visible and editable only to the roles that should access it.","Given a custom field is listed, when I open its permission matrix, then I can independently toggle View and Edit for HR, Reporting Manager, and Employee.; Given I grant Employee View but not Employee Edit, when an employee opens their record, then the field is shown read-only to them.; Given I grant HR View and Edit but leave Reporting Manager off, when a reporting manager opens a report's record, then the field is neither shown nor editable to them.; Given I save the per-field permissions, when any of those roles next renders the record, then the field's visibility and editability follow the configured matrix.",High,Kensium: Employee Management > User Defined Fields
DMX-23,Data Model Extensibility,Company Admin,Mark a custom field as a default field on the standard form,"As a Company Admin, I want to flag a custom field as ""Is Default"", so that the field is included on the standard employee form out of the box rather than hidden until explicitly added.","Given I am creating or editing a custom field, when I set the Is Default flag to Yes, then the field is included on the standard record form by default.; Given a field's Is Default flag is No, when the standard form renders, then the field is available in configuration but not shown by default.; Given the list of custom fields is viewed, when I review each row, then the Is Default status is displayed for every field.; Given I change Is Default and save, when the form is next opened, then the field's default inclusion reflects the new setting.",Medium,Kensium: Employee Management > User Defined Fields
DMX-24,Data Model Extensibility,Company Admin,Reorder custom fields to control their sequence on forms,"As a Company Admin, I want to rearrange the order of custom fields using a Fields Order action, so that they appear on forms and detail views in a logical sequence.","Given multiple custom fields exist, when I open the Fields Order control, then I can rearrange the fields into a new sequence.; Given I rearrange the fields and save, when a user opens the record form, then the custom fields render in the saved order.; Given the field order is changed, when the record grid or detail view is rendered, then the ordering is applied consistently.; Given no explicit order is set, when fields render, then a deterministic default order is used.",Medium,Kensium: Employee Management > User Defined Fields
DMX-25,Data Model Extensibility,Company Admin,"Manage custom fields from a list screen with add, inline edit, and refresh","As a Company Admin, I want a list screen showing all custom fields where I can add a new field, edit an existing one inline, and refresh the list, so that I can manage the full set of custom fields in one place.","Given I am on the custom fields list, when I click Add New User Defined Field, then a creation form opens capturing name, field type, Mandatory, and Is Default.; Given a field is listed, when I click Edit on its row, then I can change its details and save the update in place.; Given the list may have changed, when I click Refresh, then the list reloads with the latest field definitions.; Given the list is displayed, when I scan a row, then it shows Field name, Field type, Mandatory, Is Default, and the per-role View/Edit permissions.",Medium,Kensium: Employee Management > User Defined Fields
DMX-26,Data Model Extensibility,Company Admin,Guided multi-step creation of a custom field,"As a Company Admin, I want a guided multi-step flow with Next and Cancel to create a custom field, so that I set the field name, type, flags, and permissions in a clear sequence and can back out safely.","Given I start Add New User Defined Field, when I complete the first step, then a Next action advances me to the following configuration step.; Given I am partway through the flow, when I click Cancel, then no partial field is created and I return to the list unchanged.; Given I complete all steps, when I finish, then the field is created with the name, type, Mandatory, Is Default, and per-role permissions I entered.; Given a required attribute is missing on a step, when I try to advance, then I am blocked with a validation message.",Low,Kensium: Employee Management > User Defined Fields
DMX-27,Data Model Extensibility,Employee (User),Reporting manager views and edits direct reports' custom fields per configured permission,"As an Employee (User) who is a reporting manager, I want to view and edit my direct reports' custom fields only where the field grants Reporting Manager access, so that I can maintain team data within my authority.","Given a custom field grants Reporting Manager View, when I open a direct report's record, then the field is visible to me.; Given a custom field grants Reporting Manager View but not Edit, when I open a direct report's record, then the field is read-only to me.; Given a custom field grants Reporting Manager Edit, when I update a direct report's record, then my change is saved subject to the field's type, mask, regex, and required rules.; Given a field grants no Reporting Manager access, when I open a report's record, then the field is not shown to me.",Medium,Kensium: Employee Management > User Defined Fields
DMX-28,Data Model Extensibility,Employee (User),Self-service edit of own custom fields limited to Employee Edit permission,"As an Employee (User), I want to edit only the custom fields on my own record where the Employee Edit permission is granted, so that I can self-serve permitted data while restricted fields stay protected.","Given a custom field grants Employee Edit, when I open my own record, then I can edit and save that field.; Given a custom field grants Employee View but not Employee Edit, when I open my own record, then the field is visible but read-only.; Given a custom field grants no Employee View, when I open my own record, then the field is hidden from me.; Given I edit a permitted field, when I save, then the field's type, mask, regex, and required validations are enforced.",Medium,Kensium: Employee Management > User Defined Fields
DMX-29,Data Model Extensibility,Company Admin,HR audience retains full View and Edit over custom fields,"As a Company Admin, I want the HR audience to be grantable full View and Edit on every custom field regardless of employee or manager restrictions, so that HR can always maintain sensitive custom data.","Given a custom field restricts Employee and Reporting Manager access, when HR is granted View and Edit, then HR can still see and update the field.; Given HR View and Edit are enabled, when an HR user opens any employee record, then the field is editable to them.; Given HR access is toggled off for a field, when an HR user opens a record, then the field follows the toggled-off setting like any other audience.; Given per-audience permissions differ, when a record renders, then HR, Reporting Manager, and Employee each see the field per their own configured View/Edit flags.",Medium,Kensium: Employee Management > User Defined Fields
DMX-30,Data Model Extensibility,Employee (Non-User),Reporting manager maintains custom fields on non-user direct reports,"As an Employee (Non-User), I want my custom fields to be maintainable by my reporting manager or HR through the permission matrix even though I do not log in, so that my organization-specific data stays complete.","Given a non-user employee is a direct report, when their reporting manager has Reporting Manager Edit on a custom field, then the manager can populate that field on the non-user record.; Given HR has View and Edit on a field, when HR edits a non-user employee record, then all such custom fields are available to populate.; Given the non-user has no login, when their custom fields are edited by an authorized role, then type, mask, regex, and required validations are still enforced.; Given the non-user record has custom values, when it is exported or reported on, then those values are included the same as for user employees.",Low,Kensium: Employee Management > User Defined Fields
DMX-31,Data Model Extensibility,Company Admin,Restrict non-default custom fields from appearing on forms until enabled,"As a Company Admin, I want non-default custom fields to stay off the standard form until I explicitly enable them, so that forms remain uncluttered and only relevant fields are surfaced.","Given a custom field has Is Default set to No, when the standard employee form renders, then the field is not displayed by default.; Given I later enable the field on the form, when the form is next opened, then the field appears in its configured order and with its configured permissions.; Given a field is off the default form, when I search or report, then the field remains available as data even though it is not shown on the form.; Given a mix of default and non-default fields, when the form renders, then only default and explicitly enabled fields are shown.",Low,Kensium: Employee Management > User Defined Fields
