story_id,module,role,title,user_story,acceptance_criteria,priority,source
DOC-11,Documents and Attachments,Employee (User),View own attached documents,"As an Employee (User), I want to view and download documents attached to my own Employee record, so that I can access my personal files when my role permits.","Given documents are attached to my Employee record, when I open my profile documents area and my role permits access, then I can view the list with metadata (name, upload date, uploaded by, expiry date) and download the files; Given a document on my record is restricted by role-based access, when I view my profile, then that document is not shown or downloadable to me; Given I access my documents, when retrieval occurs, then only documents within my tenant and permitted by my role are returned.",Medium,"FR 6.22.1 (Supported Entities — Employee); FR 6.22.3 (Document Features — role-based access)"
DOC-12,Documents and Attachments,Employee (User),Upload documents to own record,"As an Employee (User), I want to upload supported documents to my own Employee record when permitted, so that I can submit personal files without admin assistance.","Given my role permits self-upload, when I upload a supported file (PDF, JPG/JPEG, DOC/DOCX, XLS/XLSX, PNG, TXT) within the 2 MB limit to my record, then it is stored and associated with me and metadata (name, upload date, uploaded by = me) is recorded; Given I select an unsupported format or a file over 2 MB, when I attempt to upload, then the upload is rejected with a clear error; Given my role does not permit self-upload, when I attempt to add a document, then the action is not available; Given I upload a document, when I save it, then I may set a category and optional expiry date if allowed.",Medium,"FR 6.22.1; FR 6.22.2; FR 6.22.3 (role-based access)"
DOC-13,Documents and Attachments,Company Admin,Receive alerts for expiring and expired documents,"As a Company Admin, I want to be alerted about documents nearing or past their expiry date, so that I can renew or replace them before they lapse.","Given documents have expiry dates, when a document approaches its expiry, then it appears in an upcoming-expiry view or alert so I can act; Given a document's expiry date has passed, when I review documents, then it is surfaced as expired for follow-up; Given multiple documents share expiry status, when I filter by expiry, then I can see all expiring and expired documents across Company, Employee, and Candidate records within my tenant.",Medium,FR 6.22.3 (Document Features — expiration tracking)
DOC-14,Documents and Attachments,Group Company Admin,Manage documents across companies in the group,"As a Group Company Admin, I want to manage and review documents across the companies in my group, so that I have consolidated oversight of document compliance and expiry.","Given companies belong to my group, when I access documents, then I can view and manage documents for entities across those companies subject to role-based access and tenant isolation; Given documents exist across group companies, when I filter by category or expiry, then I can identify expiring, expired, and categorized documents group-wide; Given tenant isolation applies, when I access group documents, then no documents outside my group's tenant scope are exposed.",Medium,"FR 6.22.1; FR 6.22.3 (role-based access, expiration tracking); FR 6.22.4 (tenant isolation)"
DOC-15,Documents and Attachments,Portfolio Admin,Oversee document compliance across the portfolio,"As a Portfolio Admin, I want portfolio-wide visibility into stored documents and their status, so that I can monitor document management and compliance across all group companies in my portfolio.","Given group companies exist within my portfolio, when I access document oversight, then I can review document presence, categories, and expiry status across the portfolio subject to role-based access; Given documents carry metadata and expiry, when I review the portfolio, then expired and upcoming-expiry documents are identifiable across companies; Given tenant isolation and access controls apply, when I view portfolio documents, then only documents within my authorized portfolio scope are visible with no cross-tenant leakage.",Low,"FR 6.22.1; FR 6.22.3 (expiration tracking, role-based access); FR 6.22.4 (access controls, tenant isolation)"
DOC-16,Documents and Attachments,Company Admin,Configure the document category taxonomy,"As a Company Admin, I want to define and maintain the per-tenant list of document categories as governed configuration, so that document organization matches my company's document types without code changes.","Given I open document configuration, when I add, rename, retire, or reorder categories, then the taxonomy is saved as tenant-scoped, versioned, effective-dated config that the categorization feature reads; Given a category is retired, when it is no longer active, then existing documents retain their historical category while it is no longer offered for new uploads; Given the taxonomy changes, when Company, Employee, and Candidate uploads run, then category choices reflect the current configured taxonomy consistently; Given config is tenant-scoped, when I edit categories, then changes apply only within my tenant.",Medium,FR 6.22.3 (Document Features — categorization) (L2 config)
DOC-17,Documents and Attachments,Platform Admin,Govern allowed formats and size limit as policy config,"As a Platform Admin, I want the supported file formats and maximum file size to be maintained as governed, versioned policy configuration, so that upload validation rules can be adjusted without redeploying code.","Given a file-upload policy exists, when it defines allowed formats (PDF, JPG/JPEG, DOC/DOCX, XLS/XLSX, PNG, TXT) and the maximum size (2 MB), then upload validation reads these values from config rather than hard-coded rules; Given I update the policy within governance, when the change is saved, then it is versioned and effective-dated and applied to subsequent uploads; Given the policy is tenant-scoped, when validation runs, then the correct tenant policy is enforced for Company, Employee, and Candidate uploads; Given no override exists, when uploads occur, then the platform default policy applies.",Medium,"FR 6.22.2 (File Support — supported formats, 2 MB maximum) (L2 config)"
DOC-18,Documents and Attachments,Company Admin,Configure role-based access rules for documents,"As a Company Admin, I want to configure which roles may view, download, and upload documents by category, so that access control reflects my company's policy as governed configuration.","Given I open access configuration, when I map roles to document permissions (view, download, upload) per category, then the mapping is saved as tenant-scoped, versioned, effective-dated config that the access-control check reads; Given the access config changes, when users interact with documents, then visibility and download rights reflect the current configuration; Given a role has no permission for a category, when its users view an entity, then documents in that category are neither shown nor downloadable; Given config is combined with tenant isolation, when access is evaluated, then no cross-tenant or unauthorized access occurs.",High,FR 6.22.3 (Document Features — role-based access) (L2 config)
DOC-19,Documents and Attachments,Company Admin,Configure expiry alert lead time,"As a Company Admin, I want to configure how far in advance an expiring-document warning is raised, so that expiry alerts match my company's renewal lead time.","Given expiration tracking is enabled, when I set the warning lead time (e.g. days before expiry) in configuration, then it is saved as tenant-scoped, versioned, effective-dated config; Given the lead time is configured, when a document's expiry falls within that window, then it is classified as upcoming-expiry for alerting; Given the lead time is changed, when tracking next evaluates documents, then the new window governs which documents are flagged; Given no lead time is set, when tracking runs, then the platform default window applies within my tenant.",Low,FR 6.22.3 (Document Features — expiration tracking) (L2 config)
DOC-20,Documents and Attachments,Company Admin,Automated expiry notifications via the notification engine,"As a Company Admin, I want the notification engine to generate expiry alerts using configured templates and lead time, so that stakeholders are proactively informed as documents approach or pass expiry.","Given the notification engine evaluates documents on schedule, when a document enters the configured upcoming-expiry window or becomes expired, then the engine generates a notification from the applicable template to the configured recipients; Given a template and lead-time config exist, when the engine runs, then it reads that config rather than hard-coded logic to decide timing, content, and audience; Given documents span Company, Employee, and Candidate entities within a tenant, when notifications are produced, then they respect tenant isolation and role-based access; Given a document is renewed or its expiry cleared before firing, when the engine next evaluates, then no further expiry alert is generated for it.",Medium,FR 6.22.3 (Document Features — expiration tracking) (L3 Notification/Template engine)
DOC-21,Documents and Attachments,Company Admin,Engine-enforced upload validation from policy config,"As a Company Admin, I want the upload validation engine to enforce format and size rules by evaluating the governed policy config, so that only compliant files are accepted consistently across all entities.","Given a governed file-upload policy is active, when a file is submitted, then the validation engine evaluates the file's actual type and size against the configured allowed formats and maximum size before storing it; Given a file violates the policy, when validation runs, then the engine rejects the upload and returns a clear error citing the allowed formats or the size limit; Given the policy is updated in config, when the next upload occurs, then the engine applies the new rules without code changes; Given uploads occur on Company, Employee, and Candidate entities, when validation runs, then the engine enforces the same tenant policy uniformly.",High,"FR 6.22.2 (File Support — supported formats, 2 MB maximum) (L3 Rules/Forms engine)"
DOC-22,Documents and Attachments,Company Admin,Search and filter documents in a documents grid,"As a Company Admin, I want a documents grid with search, filter, and sort, so that I can quickly locate files by name, category, entity, or expiry status.","Given documents exist across entities in my tenant, when I open the documents grid, then documents are listed with their metadata (name, category, upload date, uploaded by, expiry date, expiry status); Given I enter a search term or apply filters (category, entity type, expiry status), when the grid updates, then only matching documents within my tenant and permitted by my role are shown; Given I sort by a column such as name, upload date, or expiry date, when the grid re-renders, then the ordering reflects my selection; Given I select a document from the grid, when I choose to view or download it, then the file opens or downloads subject to role-based access and tenant isolation.",Medium,"FR 6.22.3 (Document Features — metadata, categorization, expiration tracking) (L4 presentation)"
DOC-23,Documents and Attachments,Company Admin,Maintain a document type master with applicable modules,"As a Company Admin, I want to define document types with a description and the modules they apply to, so that documents are categorized consistently and only offered where relevant.","Given I open the document type master, when I add a new type with a name, description, and one or more applicable modules (e.g. Employee Management, Organization), then the type is saved and appears in the list showing Type, Description, and Applicable modules; Given a type is scoped to specific modules, when a user uploads a document in a module, then only document types applicable to that module are selectable; Given the master is tenant-scoped, when I manage types, then changes apply only within my tenant.",High,Kensium: Organization > Document Types
DOC-24,Documents and Attachments,Company Admin,Edit an existing document type,"As a Company Admin, I want to edit a document type's description and applicable modules, so that I can keep the taxonomy accurate as needs change.","Given a document type is listed, when I click Edit and change its description or applicable modules, then the updated type is saved and reflected in the list; Given documents already reference the type, when I edit it, then existing documents retain their association while new metadata applies going forward; Given I edit a type, when I save, then validation ensures a name is present.",Medium,Kensium: Organization > Document Types
DOC-25,Documents and Attachments,Company Admin,Page through and refresh the document types list,"As a Company Admin, I want to paginate and refresh the document types list, so that I can review all defined types across many entries.","Given more document types exist than fit one page, when I use pagination controls (next/last) or Refresh, then the list reloads showing the current page of types with their Type, Description, and Applicable modules; Given items are displayed, when the list loads, then a count such as 'Displaying items 1 - 10 of N' is shown; Given I refresh, when new types were added by another admin, then they appear in the reloaded list.",Low,Kensium: Organization > Document Types
DOC-26,Documents and Attachments,Company Admin,Register required certificates with issuing authority,"As a Company Admin, I want to define required certificates along with their issuing authority, so that certification requirements are tracked for employees.","Given I open the Required Certificates screen, when I add a new certificate with a certificate name and authority name, then the certificate is saved and listed; Given certificates exist, when I view the list, then each row shows Certificate name and Authority name; Given the master is tenant-scoped, when I add certificates, then they are available only within my tenant.",Medium,Kensium: Organization > Required Certificates
DOC-27,Documents and Attachments,Company Admin,See an empty-state when no required certificates exist,"As a Company Admin, I want the certificates list to indicate when nothing is configured, so that I know setup is still pending.","Given no required certificates have been added, when I view the list, then a clear 'No records to display' message is shown with a count of 0; Given I then add a certificate, when the list reloads, then the empty-state is replaced by the certificate rows; Given the empty-state is shown, when I click Add new certificate, then I can begin configuration.",Low,Kensium: Organization > Required Certificates
DOC-28,Documents and Attachments,Company Admin,Assign a document custodian position per document type,"As a Company Admin, I want to assign a custodian position responsible for each document type, so that ownership of documents is clearly accountable.","Given I open Document Custodian, when I add a new custodian mapping selecting a document type and a custodian position, then the mapping is saved and listed with Document type, Custodian position, and Applicability; Given a custodian is assigned to a document type, when documents of that type are handled, then the responsible custodian position is identifiable; Given the mapping is tenant-scoped, when I manage custodians, then changes apply only within my tenant.",High,Kensium: Employee Management > Document Custodian
DOC-29,Documents and Attachments,Company Admin,Scope custodian applicability by org dimensions,"As a Company Admin, I want to scope a document custodian by Location, Department, Position, and Employee class, so that the right custodian applies within the correct organizational context.","Given I create or edit a custodian mapping, when I set applicability by Location, Department, Position, and/or Employee class, then the mapping applies only within that scope; Given multiple custodian mappings exist for a document type, when applicability is evaluated, then the mapping matching the employee's org context governs; Given a custodian's details are viewed, when I open the record, then its Document type, Custodian position, and Applicability are displayed.",Medium,Kensium: Employee Management > Document Custodian
DOC-30,Documents and Attachments,Company Admin,Filter and reset the document custodian list,"As a Company Admin, I want to filter custodian mappings by Location, Department, Position, and Employee class and reset the filters, so that I can quickly find relevant custodian records.","Given custodian mappings exist, when I set one or more filter values and click Search, then only matching custodian records are shown; Given filters are applied, when I click Reset, then the filters clear and the full custodian list is shown; Given I refresh the list, when it reloads, then the latest custodian assignments are displayed.",Low,Kensium: Employee Management > Document Custodian
DOC-31,Documents and Attachments,Group Company Admin,Oversee custodian assignments across the group,"As a Group Company Admin, I want to review document custodian assignments across the companies in my group, so that every document type has accountable ownership group-wide.","Given companies belong to my group, when I review custodian mappings, then I can see which document types have assigned custodian positions across those companies subject to role-based access; Given a document type has no custodian in a company, when I review coverage, then the gap is identifiable for follow-up; Given tenant isolation applies, when I review custodians, then no mappings outside my group's scope are exposed.",Low,Kensium: Employee Management > Document Custodian
DOC-32,Documents and Attachments,Company Admin,Publish policy documents with effective dates and applicability,"As a Company Admin, I want to publish company policy documents with a name, effective-from/effective-till dates, and applicability, so that employees can access current company policies.","Given I open the Policy Document screen, when I add a new policy with a name, effective dates, and applicability, then the policy is saved and listed; Given a policy has an effective period, when active policies are displayed, then only policies within their effective-from/effective-till range are treated as active; Given a policy is applicable to a group of employees, when applicability is set, then only those employees see it as applicable.",High,Kensium: Organization > Policy Document
DOC-33,Documents and Attachments,Company Admin,Exclude position levels from a policy's applicability,"As a Company Admin, I want to exclude specific position levels from a policy, so that a policy applies only to the intended audience.","Given I configure a policy's applicability, when I add excluded position levels, then employees at those levels are not treated as subject to the policy; Given excluded position levels are set, when the policy is previewed or viewed, then its applicability and excluded position levels are displayed; Given exclusions change, when applicability is next evaluated, then the updated audience governs which employees the policy applies to.",Medium,Kensium: Organization > Policy Document
DOC-34,Documents and Attachments,Employee (User),Preview and view applicable policy documents,"As an Employee (User), I want to preview and view policy documents that apply to me, so that I understand which company policies I am subject to.","Given policies are published and applicable to me, when I open a policy and click View or Preview, then the policy content, applicability, and excluded position levels are shown; Given a policy excludes my position level or falls outside its effective period, when I view policies, then it is not presented as applicable to me; Given policies belong to my tenant, when I access them, then only my tenant's policies within my role scope are shown.",Medium,Kensium: Organization > Policy Document
DOC-35,Documents and Attachments,Company Admin,Filter policies by status and search by name,"As a Company Admin, I want to filter policies by Active or Inactive and search by name, then reset, so that I can quickly locate the relevant policy.","Given policies exist, when I select Active or Inactive, enter a name, and click Search, then only matching policies are listed; Given I have applied filters, when I click Reset, then the filters clear and the full policy list is shown; Given a policy's effective dates determine its status, when I filter by Active, then only policies currently within their effective period appear.",Medium,Kensium: Organization > Policy Document
