story_id,module,role,title,user_story,acceptance_criteria,priority,source
RSEC-14,Roles and Security,Company Admin,Authorizing which support users may impersonate,"As a Company Admin, I want to control which support users are authorized to impersonate users in my company, so that login-as-user is limited to trusted personnel and remains fully accountable.","Given impersonation is restricted to authorized support users, when I grant impersonation authorization, then only the designated support users can invoke ""login as user"" for my company; Given a support user without authorization, when they attempt impersonation in my company, then the action is denied; Given I revoke a support user's impersonation authorization, when they next attempt to impersonate, then access is denied; Given any impersonation of my company's users, when it occurs, then it is fully audit-logged and available for my review.",Medium,"FR 6.12.4 (impersonation for authorized support users, with full audit logging)"
RSEC-15,Roles and Security,Platform Admin,Effective-dated role assignments with full history,"As a Platform Admin, I want role assignments stored as effective-dated, bitemporal records with full history, so that I can see who held which role at any point in time and reconstruct past access decisions.","Given I assign a role to a user, when I save it, then the assignment is persisted with an effective-from (and optional effective-to) date rather than overwriting prior assignments; Given a role assignment is changed or revoked, when the change is committed, then the prior assignment is retained as history and never physically deleted; Given an audit or investigation, when I query role assignments as-of a past date, then the system returns the exact roles and scopes that were effective for that user at that moment; Given a scheduled future role change, when its effective date is reached, then it becomes active automatically without a prior version being lost.",High,"FR 6.12.1, FR 6.12.2 (L1 domain/data: effective-dated, bitemporal role-assignment records with history)"
RSEC-16,Roles and Security,Platform Admin,Tenant-scoped row-level security enforced at the persistence layer,"As a Platform Admin, I want company, group, department, and workforce-type scope enforced by row-level security at the data layer, so that no query or API path can return records outside a user's authorized scope even if a screen or service is bypassed.","Given a user's effective scope, when any query executes against tenant data, then row-level security filters restrict the result set to records within that scope before rows leave the datastore; Given a request that omits or forges scope filters at the application layer, when it reaches persistence, then RLS still denies rows outside the caller's authorized company, group, department, and workforce type; Given cross-company data, when a user of one company issues a read or write, then rows belonging to other companies are never returned or modified; Given a change to a user's scope, when the next query runs, then the RLS predicate reflects the updated scope immediately.",High,"FR 6.12.2 (L1 domain/data: tenant-scoped storage / row-level security enforcing scope at persistence)"
RSEC-17,Roles and Security,Platform Admin,Immutable append-only audit store for security events,"As a Platform Admin, I want impersonation, context switches, delegations, and role changes written to an immutable append-only audit store, so that the security trail is tamper-evident and reliable for compliance.","Given a security-relevant event (impersonation start/end, context switch, delegation grant/revoke, role change), when it occurs, then a record is appended to the audit store with actor, target, timestamp, source and target company, and action detail; Given an audit record has been written, when any user (including admins and the impersonating user) attempts to edit or delete it, then the operation is rejected and the store remains append-only; Given the audit store, when records are retained, then each entry is stored with integrity so tampering can be detected; Given a compliance review, when the audit store is queried, then a complete chronological history of security events is available.",High,"FR 6.12.4, FR 6.12.6 (L1 domain/data: immutable audit persistence for impersonation and context switching)"
RSEC-18,Roles and Security,Platform Admin,Roles and permissions maintained as versioned governed config,"As a Platform Admin, I want roles and their permission sets defined as versioned, effective-dated governed configuration, so that access policy can be changed without code and prior policy versions remain auditable.","Given the role catalog is governed config, when I create or edit a role's permission set, then the change is saved as a new versioned, effective-dated configuration entry rather than a code change; Given a permission set is updated, when the change is published, then the access-control engine reads the new version at its effective date and enforces it without a deployment; Given a prior version of a role's permissions, when I inspect configuration history, then I can see what permissions the role granted at any past date and who changed it; Given a governed-config change, when it is saved, then it is scoped to the correct hierarchy level and does not affect roles outside that scope.",High,FR 6.12.1 (L2 config/metadata: role and permission definitions as versioned governed config)
RSEC-19,Roles and Security,Group Company Admin,Security scope rules maintained as governed configuration,"As a Group Company Admin, I want the security scope rules (by company, group, department, and workforce type) maintained as governed, versioned configuration, so that access boundaries can be tuned per tenant without engineering changes.","Given scope rules are governed config, when I define a rule combining company, group, department, or workforce-type dimensions, then it is stored as versioned configuration the access engine reads at evaluation time; Given I change a scope rule, when I publish it, then the new rule takes effect at its effective date and prior versions are retained for audit; Given a scope rule I create, when it is saved, then it can only govern companies within my group and cannot widen access beyond my authority; Given multiple scope rules, when they are configured, then the engine applies them as decision criteria without any code change.",High,"FR 6.12.2 (L2 config/metadata: scope rules by company, group, department, workforce type as governed config)"
RSEC-20,Roles and Security,Employee (User),Access-control engine evaluates RBAC and scope on every request,"As an Employee (User), I want the shared rules engine to evaluate my role permissions and scope on every function and data request, so that access decisions are consistent, immediate, and enforced everywhere.","Given I make any request, when the access-control engine evaluates it, then it checks my role's function permission and my data scope (company, group, department, workforce type) together before allowing the action; Given my role or scope permits the request, when evaluation completes, then the action proceeds and only in-scope records are returned; Given my role or scope does not permit the request, when evaluation completes, then the action is denied consistently regardless of entry point (UI, API, or background); Given my role, delegation, or scope changes, when I make the next request, then the engine evaluates against the updated policy with no stale permissions applied.",High,"FR 6.12.1, FR 6.12.2 (L3 engine: rules/decision engine evaluating RBAC + scope per request)"
RSEC-21,Roles and Security,Employee (User),Approval workflow engine routes work to an active delegate,"As an Employee (User), I want the workflow/approval engine to route my pending approvals to my delegate while a delegation is active, so that approvals continue and stay attributable during my absence.","Given an active delegation, when a task or approval that would be routed to me arises, then the workflow engine routes it to my delegate for action; Given the delegate acts on a routed approval, when the engine records the decision, then it captures both me as the original owner and the delegate as the actor; Given the delegation is revoked or expires, when new approvals arise, then the engine routes them back to me and no longer to the delegate; Given the delegate is outside my company, when routing is attempted, then the engine does not route to them because delegation is restricted to the same company.",Medium,FR 6.12.3 (L3 engine: workflow/approval engine routing delegated approvals)
RSEC-22,Roles and Security,Company Admin,Notification engine alerts on sensitive security events,"As a Company Admin, I want the notification engine to alert appropriate parties when sensitive security events occur, so that impersonation and context switches receive timely oversight.","Given a support user begins impersonating a user in my company, when the session starts, then the notification engine sends an alert per the configured template to the designated recipients; Given a company context switch or impersonation event, when it occurs, then the notification is generated from governed templates without code changes; Given notification recipients and templates are configured for security events, when an event fires, then the engine delivers to exactly those recipients within the affected company scope; Given no matching recipient configuration, when a security event occurs, then it is still recorded in the audit store even if no notification is dispatched.",Medium,"FR 6.12.4, FR 6.12.6 (L3 engine: notification/template engine for impersonation and context-switch alerts)"
RSEC-23,Roles and Security,Company Admin,Metadata-driven role administration and permission-aware UI,"As a Company Admin, I want a metadata-driven screen to administer roles and scope and a UI that reflects each user's permissions, so that I can manage access easily and users never see functions they cannot use.","Given the role administration screen, when I open it, then it renders from metadata the roles, permission sets, and scope dimensions I am authorized to manage; Given I create or edit a role or scope rule in the screen, when I save, then the change is written to governed config and validated against my authority before persisting; Given a user's effective permissions, when they load the SPA, then functions, actions, and navigation they are not permitted to use are hidden or disabled rather than merely erroring on click; Given the active company context, when a user views any screen, then the interface clearly indicates the current company and reflects only in-scope data and actions.",Medium,"FR 6.12.1, FR 6.12.6 (L4 presentation: metadata-driven role admin screen and permission-aware SPA)"
